Cancer	Signature	Type	HR	Low CI95	Up CI95	p-value	Number_Event	N/A_number	Likelihood_ratio_test	Wald_test	Score_test	zph	concordance
CHOL	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.0540608292824808	0.00719423678813933	0.406238124873481	0.00457710981709014	19/1--22/18	4(8.89%)	1.48487145417153e-05	0.00457710981709014	8.49578767317949e-05	0.0800464434058064	0.710084033613445
CHOL	new_tumor_event_type	Yes (vs No)	2.95601180684852	1.15372358224391	7.57374291096056	0.023955058990521	21/16--24/6	0(0%)	0.0163120799599278	0.023955058990521	0.0178817640302465	0.0867584779691022	0.596153846153846
CHOL	new_tumor_event_after_initial_treatment	YES (vs NO)	2.67353234533569	1.08822671927533	6.56827761619011	0.0320067751858676	19/15--26/7	0(0%)	0.0254194550971848	0.0320067751858676	0.0256971671764061	0.0472713236817329	0.581939799331104
CHOL	perineural_invasion_present	YES (vs NO)	2.30287502226931	0.800508282782916	6.62483259980211	0.121804639586621	9/5--36/17	0(0%)	0.146019972808248	0.121804639586621	0.111618269102097	0.834493096314734	0.57190635451505
CHOL	Smoking	Yes (vs No)	1.42452712051528	0.5862507226676	3.46144992000997	0.434733285718244	14/8--31/14	0(0%)	0.441835572451493	0.434733285718244	0.432399643348395	0.323380911523154	0.52257525083612
CHOL	vascular_invasion	Micro (vs None)	1.42597828847332	0.472836702496239	4.30045736395321	0.528650002211786	7/4--38/18	0(0%)	0.543026506228855	0.528650002211786	0.526517727461306	0.592307238950553	0.520903010033445
COAD	AR	(continuous)	1.06534220197863	0.447379881172755	2.53689102947929	0.886303817513434	351/76	108(23.53%)	0.886258020630866	0.886303817513434	0.886310163580709	0.325110592453364	0.4822921181351
COAD	AR	H (vs L)	1.41430172580485	0.891729996963678	2.24311100717189	0.140747899359926	175/30--176/46	108(23.53%)	0.13694015979882	0.140747899359926	0.138798581031168	0.0540001388176928	0.51003033867872
COAD	BMI	(continuous)	0.949362832096855	0.900469757283976	1.00091066876633	0.0540766032440829	233/47	226(49.24%)	0.0366377805733512	0.0540766032440829	0.240405951128774	0.406750682374504	0.570586253369272
COAD	cea_level_pretreatment	(continuous)	1.00106255910004	1.00049455847154	1.00163088219377	0.0002450176801575	287/52	172(37.47%)	0.00836613316366752	0.0002450176801575	2.85316380643774e-06	0.830323175212749	0.709681200187529
COAD	age_at_initial_pathologic_diagnosis	(continuous)	1.02103265463016	1.0045661434115	1.03776907937665	0.0121021735337006	458/102	1(0.22%)	0.0101462261084451	0.0121021735337006	0.0117019207510407	0.65360857480396	0.570507742167807
COAD	gender	FEMALE (vs MALE)	0.889995180551362	0.601566896324458	1.31671377903985	0.559782884901713	216/46--243/56	1(0.22%)	0.559138079422173	0.559782884901713	0.55956602478537	0.0453786647971826	0.493428159884768
COAD	BMI_category	Over (vs Normal)	0.792855262005617	0.431099344088562	1.45817773817085	0.455274054000989	81/19--78/23	NA	NA	NA	NA	0.493020830567872	NA
COAD	BMI_category	Obesity (vs Normal)	0.272978671811121	0.103612072450498	0.719195683489151	0.00861772705678421	74/5--78/23	NA	NA	NA	NA	0.643890402784454	NA
COAD	BMI_category	Global	NA	NA	NA	NA	NA	226(49.24%)	0.0109378257432456	0.0317394816595327	0.0209463078768461	0.760539620518974	0.60427897574124
COAD	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	1.93644393077456	0.746996127572473	5.01985881669758	0.173902164786288	178/29--76/5	NA	NA	NA	NA	0.206289910144777	NA
COAD	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	3.41890032988884	1.33046480901468	8.78556079538144	0.0106824356215548	129/32--76/5	NA	NA	NA	NA	0.978723169167409	NA
COAD	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	9.10003791880251	3.53388328419029	23.4333404541451	4.74444007170227e-06	65/31--76/5	NA	NA	NA	NA	0.799104578831849	NA
COAD	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	12(2.61%)	2.72578226656606e-09	9.16513531734608e-10	8.76165806573681e-12	0.0830833619476291	0.696714666254874
COAD	pathologic_stage_v2	StageIII/IV (vs StageI/II)	2.89691843838132	1.90623291664308	4.40247168400199	6.32019252266858e-07	194/63--254/34	12(2.61%)	2.81181962824562e-07	6.32019252266858e-07	1.84562397032018e-07	0.00881358164171131	0.656719298922905
COAD	histological_type	Colon_Mucinous_Adenocarcinoma (vs Colon_Adenocarcinoma)	1.42663377002953	0.845761382762136	2.40645169579833	0.182864775276546	62/17--392/82	6(1.31%)	0.200327292859932	0.182864775276546	0.180575606368759	0.66770273622351	0.519250995417324
COAD	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	8.33215621633544	5.12133951513485	13.5559899921201	0	145/64--285/22	30(6.54%)	0	0	0	0.0802748454560824	0.764529191883232
COAD	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	8.89217975175347	4.61381138000803	17.1378615693121	6.68431976436068e-11	41/20--197/17	221(48.15%)	6.06599215302595e-10	6.68431976436068e-11	4.77395900588817e-15	0.237715956915825	0.757913998170174
COAD	residual_tumor	R1 (vs R0)	1.45885572124014	0.345883739624867	6.1531080290254	0.607066293339875	4/2--331/50	NA	NA	NA	NA	0.562875445890367	NA
COAD	residual_tumor	R2 (vs R0)	5.82949371585267	3.07267276340915	11.0597514280894	6.82756273739926e-08	26/12--331/50	NA	NA	NA	NA	0.850105451855632	NA
COAD	residual_tumor	RX (vs R0)	1.22980619479967	0.48795462354523	3.09951623324959	0.660955900758475	25/5--331/50	NA	NA	NA	NA	0.645281296727815	NA
COAD	residual_tumor	Global	NA	NA	NA	NA	NA	74(16.12%)	0.000136096422830523	2.02889023370734e-06	4.13794968290304e-08	0.899898779551787	0.587058388310007
COAD	new_tumor_event_dx_days_to	Yes (vs No)	2.04133347071667	1.36881106668918	3.0442786737159	0.000466026776530737	88/40--371/62	1(0.22%)	0.000716659017852783	0.000466026776530737	0.000353869299333343	0.000990052472967129	0.539377025567159
COAD	number_of_lymphnodes_positive_by_he	Yes (vs No)	2.37125522596843	1.59777761991734	3.5191701752422	1.81642462691034e-05	182/60--277/42	1(0.22%)	1.49281602811469e-05	1.81642462691034e-05	9.88309841942758e-06	0.0149183530802475	0.632319049333813
COAD	perineural_invasion_present	YES (vs NO)	1.48918706050415	0.830629015959546	2.66987795822558	0.181237511676007	46/13--413/89	1(0.22%)	0.202981042493952	0.181237511676007	0.17838034687438	0.292489305587146	0.517446885127836
COAD	vascular_invasion_indicator	YES (vs NO)	2.39579276383675	1.58838183195834	3.61362919907981	3.09234381562495e-05	96/35--363/67	1(0.22%)	8.08825798817026e-05	3.09234381562495e-05	1.71714195550399e-05	0.301461800403736	0.609038530788621
COAD	lymphovascular_invasion_indicator	YES (vs NO)	2.08916000238201	1.40770009019201	3.10051092982276	0.000254615765748034	164/48--295/54	1(0.22%)	0.000318037266623605	0.000254615765748034	0.000186986299825165	0.593338369957451	0.603060857039971
COAD	mismatch_rep_proteins_tested_by_ihc	YES (vs NO)	0.161704698320103	0.0392021567911804	0.667014562440564	0.0117335774682048	56/2--287/53	117(25.49%)	0.000700259330889685	0.0117335774682048	0.00407190991846773	0.651910663598662	0.568187433089023
DLBC	AR	(continuous)	0.155011057056849	0.0299204223245521	0.803077829224499	0.026333067774247	33/6	15(31.25%)	0.0314230341271136	0.0263330677742472	0.0163198985309828	0.435239244100219	0.764227642276423
DLBC	AR	H (vs L)	0.197015485749498	0.0219676727547933	1.76691914789386	0.146673936936003	17/4--16/2	15(31.25%)	0.10010253224949	0.146673936936003	0.106333979164186	0.935230266306331	0.682926829268293
DLBC	BMI	(continuous)	0.963663613414706	0.845099464716943	1.09886184832756	0.580566497132732	48/9	0(0%)	0.565354818199171	0.580566497132732	0.57982356341297	0.890633726908248	0.572314049586777
DLBC	age_at_initial_pathologic_diagnosis	(continuous)	0.989346494565471	0.941192401324191	1.03996428884453	0.673962075183864	48/9	0(0%)	0.675924346641082	0.673962075183864	0.673542049120839	0.606949027903242	0.506198347107438
DLBC	gender	MALE (vs FEMALE)	1.03913662668493	0.249712116274595	4.32419918195209	0.95791404326541	22/5--26/4	0(0%)	0.957923038641263	0.95791404326541	0.957911768285183	0.854802277697915	0.516528925619835
DLBC	clinical_stage_v2	StageIII/IV (vs StageI/II)	1.91666005779097	0.421513072480882	8.71523569959481	0.399816769771733	17/4--25/3	6(12.5%)	0.396858819046857	0.399816769771733	0.39210365227203	0.348815679417237	0.538674033149171
DLBC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	6.2515183843707	1.38763352826837	28.164123534039	0.0170080304382082	9/4--37/5	2(4.17%)	0.0194558787950482	0.0170080304382082	0.00640222314329686	0.524975145896622	0.672916666666667
DLBC	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	6.39379375545399	1.40425800605273	29.1118857154996	0.0164420918640954	11/4--35/5	2(4.17%)	0.0187959712332902	0.0164420918640954	0.00620209873160538	0.707918750379547	0.725206611570248
DLBC	new_tumor_event_dx_days_to	Yes (vs No)	2.83057697396616	0.697301608782392	11.4902445435886	0.145506599698799	12/5--36/4	0(0%)	0.153885451013192	0.145506599698799	0.128975868668088	0.96675556169295	0.634297520661157
ESCA	AR	(continuous)	1.36860353874034	0.513045836717503	3.65089337482324	0.530780570668801	126/44	59(31.89%)	0.538642267003453	0.530780570668801	0.530843645269286	0.0546968547906151	0.571103896103896
ESCA	AR	H (vs L)	1.35438382971677	0.745369466427203	2.46100174587367	0.319481695160261	63/22--63/22	59(31.89%)	0.320318472310367	0.319481695160261	0.317739145699307	0.152694559813509	0.558766233766234
ESCA	BMI	(continuous)	1.0143206320726	0.980766248613273	1.04902299207672	0.407421868987449	175/70	10(5.41%)	0.422506980737767	0.407421868987449	0.40781862513564	0.680542042064879	0.548126758477714
ESCA	tobacco_smoking_history	(continuous)	1.1422587936407	0.914695845650506	1.42643607473871	0.240645528660844	166/61	19(10.27%)	0.241388445720602	0.240645528660844	0.239366189259192	0.322830636306441	0.526659696811291
ESCA	age_at_initial_pathologic_diagnosis	(continuous)	1.00147737187364	0.983148317350808	1.0201481390697	0.875525496124492	185/77	0(0%)	0.875584442352589	0.875525496124492	0.87552272115417	0.0479106434374421	0.550850785340314
ESCA	tobacco_smoking_history_v2	No (vs Yes)	1.75686242565781	1.01031336756681	3.05505765020391	0.0458999578850233	19/16--166/61	0(0%)	0.0590828535423784	0.0458999578850233	0.0431176127412495	0.0332227775895375	0.510274869109948
ESCA	gender	FEMALE (vs MALE)	0.440333784641398	0.190895018190959	1.01570928217026	0.0544282979317945	27/6--158/71	0(0%)	0.0309326572134887	0.0544282979317944	0.0480243189950547	0.376073612853589	0.528992146596859
ESCA	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	2.09173760306788	0.714922016596621	6.12006078777241	0.177879538320106	79/25--18/4	NA	NA	NA	NA	0.464429382195252	NA
ESCA	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	5.24745136430155	1.7458382242004	15.772220724129	0.0031533584950022	56/27--18/4	NA	NA	NA	NA	0.509226803237811	NA
ESCA	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	11.0926056269268	3.15833624713181	38.959087939503	0.000173858168871943	9/8--18/4	NA	NA	NA	NA	0.361624682649185	NA
ESCA	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	23(12.43%)	2.3869130199361e-05	2.26090451723726e-05	3.08779865354492e-06	0.834607863199032	0.644438346139773
ESCA	pathologic_stage_v2	StageIII/IV (vs StageI/II)	3.17740695661482	1.88442166326918	5.35756681465305	1.44434427047369e-05	65/35--97/29	23(12.43%)	1.29179692047732e-05	1.44434427047369e-05	5.20216792687656e-06	0.838838917509063	0.629345042078302
ESCA	histological_grade	G2 (vs G1)	2.17593734850679	0.758625721796724	6.24115846403562	0.148141693223534	77/30--19/4	NA	NA	NA	NA	0.0493547174145422	NA
ESCA	histological_grade	G3 (vs G1)	2.94637419611594	1.02443489091874	8.47405821540533	0.044989549812204	49/26--19/4	NA	NA	NA	NA	0.290104332008122	NA
ESCA	histological_grade	GX (vs G1)	2.88229112016115	0.958366598325121	8.66850129781078	0.0595284442256708	40/17--19/4	NA	NA	NA	NA	0.35129346142097	NA
ESCA	histological_grade	Global	NA	NA	NA	NA	NA	0(0%)	0.113291788891005	0.176541952737872	0.154942735037774	0.0859457740362963	0.583573298429319
ESCA	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	1.54679349554272	0.926969879070456	2.58106565474651	0.0949833141402748	49/26--96/34	NA	NA	NA	NA	0.231520290379041	NA
ESCA	histological_grade_v2	GX (vs G_1/2/Low)	1.50044709185282	0.836288832033022	2.69206210727047	0.173667147705895	40/17--96/34	NA	NA	NA	NA	0.189383954608525	NA
ESCA	histological_grade_v2	Global	NA	NA	NA	NA	NA	0(0%)	0.179048615539844	0.181678014434069	0.177100999807076	0.317191514904729	0.580039267015707
ESCA	histological_type	Esophagus_Adenocarcinoma_NOS (vs Esophagus_Squamous_Cell_Carcinoma)	1.13978184488708	0.715455701830806	1.81576951670087	0.581854449189279	89/45--96/32	0(0%)	0.580858406590235	0.581854449189279	0.581614643002185	0.34224359395951	0.530628272251309
ESCA	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	2.91143992311553	1.7735106894312	4.77949328212369	2.38439080773034e-05	78/51--100/24	7(3.78%)	9.64265740832637e-06	2.38439080773034e-05	9.7638910603326e-06	0.0151945448258948	0.591815960912052
ESCA	new_tumor_event_type	Distant_Metastasis (vs NO)	1.77567786037519	1.05954658025763	2.97583128724738	0.0292929763116144	36/23--114/42	NA	NA	NA	NA	0.131928713452551	NA
ESCA	new_tumor_event_type	Locoregional_Recurrence (vs NO)	0.858508411712788	0.450310637094808	1.63672947576061	0.64308121813032	33/12--114/42	NA	NA	NA	NA	0.000495731909940456	NA
ESCA	new_tumor_event_type	New_Primary_Tumor (vs NO)	1.16257371326388e-07	0	Inf	0.995350113621898	2/0--114/42	NA	NA	NA	NA	0.999895717706681	NA
ESCA	new_tumor_event_type	Global	NA	NA	NA	NA	NA	0(0%)	0.0426845954817076	0.109261060891756	0.0539418123592925	0.0061089761434735	0.595418848167539
ESCA	new_tumor_event_dx_days_to	Yes (vs NO)	1.24409533171225	0.789843444351719	1.95959491144297	0.346085619376701	71/35--114/42	0(0%)	0.347808893367661	0.346085619376701	0.345157950489716	0.00646327145808212	0.483769633507853
ESCA	number_of_lymphnodes_positive_by_he	Yes (vs NO)	1.93669459462752	1.21411246637333	3.08932331784996	0.00553245856238904	90/47--95/30	0(0%)	0.00474660282457584	0.00553245856238904	0.00475860224533331	0.175088698519073	0.556675392670157
ESCA	alcohol_history_documented	NO (vs YES)	1.29166647247345	0.80777240711752	2.06543608250447	0.28524001568786	53/27--129/50	3(1.62%)	0.291867657818072	0.28524001568786	0.283946755951319	0.10509569174625	0.503094140882159
ESCA	esoph_non_ca_degree_of_dysplasia	Low_grade_dysplasia (vs Negative/no_dysplasia)	3.45742626557257	1.24863447612535	9.57349537469526	0.01697352055609	6/5--42/18	NA	NA	NA	NA	0.526010276113392	NA
ESCA	esoph_non_ca_degree_of_dysplasia	High_grade_dysplasia (vs Negative/no_dysplasia)	1.10795023991245	0.573107586543848	2.14192546555679	0.760521927205319	30/18--42/18	NA	NA	NA	NA	0.605424322326797	NA
ESCA	esoph_non_ca_degree_of_dysplasia	Global	NA	NA	NA	NA	NA	107(57.84%)	0.101975479353885	0.0528367606466487	0.0368424855145663	0.771120640989963	0.551925320886814
GBM	AR	(continuous)	0.760864964327028	0.484602963401068	1.19461814652843	0.235078650550589	209/159	387(64.93%)	0.234053960498132	0.235078650550589	0.235097131355579	0.724249086754309	0.538112127434509
GBM	AR	H (vs L)	0.742520381463608	0.542451707391161	1.01637898706307	0.0630923560051896	105/83--104/76	387(64.93%)	0.0628998371771152	0.0630923560051891	0.0621529031839559	0.855470822317935	0.540818866280879
GBM	karnofsky_performance_score	(continuous)	0.974452839332295	0.9672704971495	0.981688513069585	7.06845693088098e-12	439/359	157(26.34%)	1.0139056261238e-10	7.06845693088098e-12	1.76026970777343e-11	0.0239004704940378	0.602189733593242
GBM	age_at_initial_pathologic_diagnosis	(continuous)	1.03409706492093	1.02685785264953	1.04138731268296	0	596/491	0(0%)	0	0	0	1.88550259220266e-05	0.653538255557725
GBM	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	0.746548635046147	0.523244037391055	1.06515282480464	0.106985645111177	51/33--507/431	NA	NA	NA	NA	0.0444112279760208	NA
GBM	race	ASIAN (vs WHITE)	0.442731917884595	0.209608788091967	0.93513040601986	0.0326982265049317	13/7--507/431	NA	NA	NA	NA	0.745178411149892	NA
GBM	race	Global	NA	NA	NA	NA	NA	25(4.19%)	0.0147557889090927	0.0314144698268295	0.0276036275119725	0.122522353020695	0.511003912333346
GBM	gender	FEMALE (vs MALE)	0.828435982228182	0.688858659086139	0.996294620961646	0.0455651993277603	230/184--366/307	0(0%)	0.0440030551924815	0.0455651993277603	0.0452569583914029	0.0900308564645662	0.511122423363365
GBM	histological_type	Glioblastoma_Multiforme_(GBM) (vs Untreated_primary_(de_novo)_GBM)	0.980034942229869	0.638460049512001	1.50435174248667	0.926508895847243	31/22--545/450	NA	NA	NA	NA	0.20764525512595	NA
GBM	histological_type	Treated_primary_GBM (vs Untreated_primary_(de_novo)_GBM)	0.527195389061323	0.33200649261931	0.837137177814803	0.00665896417917444	20/19--545/450	NA	NA	NA	NA	0.0294032379675796	NA
GBM	histological_type	Global	NA	NA	NA	NA	NA	0(0%)	0.0113309073343577	0.0251849565553937	0.022250729211687	0.0375697887114599	0.514445203760007
GBM	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.278784173788228	0.13205361897779	0.588553469086347	0.000807038738451227	27/7--514/445	55(9.23%)	2.78693282478315e-05	0.000807038738451227	0.000340370583796545	0.105636561599108	0.514425863068135
GBM	new_tumor_event_type	Progression_of_Disease (vs No)	0.692630694489609	0.565708750335335	0.848028740345247	0.000376429508169629	256/227--230/166	NA	NA	NA	NA	2.36610731008113e-12	NA
GBM	new_tumor_event_type	Recurrence (vs No)	0.563964927919365	0.437288774942742	0.727337306942627	1.02067167361275e-05	107/95--230/166	NA	NA	NA	NA	1.88414839286111e-11	NA
GBM	new_tumor_event_type	Locoregional_Disease (vs No)	0.539003385138521	0.171858385518847	1.69048864455278	0.2892683397217	3/3--230/166	NA	NA	NA	NA	0.0443579003908298	NA
GBM	new_tumor_event_type	Global	NA	NA	NA	NA	NA	0(0%)	6.10931995805863e-05	4.75332275924334e-05	3.92772009657483e-05	3.75255382323303e-14	0.612054057069538
GBM	new_tumor_event_dx_days_to	No (vs Yes)	1.85618561534334	1.53136748919992	2.2499008650155	2.93676749585359e-10	215/160--381/331	0(0%)	1.40843325890927e-09	2.93676749585359e-10	1.59467439253547e-10	8.10462807976364e-15	0.610847675099718
GBM	history_of_neoadjuvant_treatment	Yes (vs No)	0.473496664926289	0.300817475302762	0.745299426074466	0.00123763059451243	21/20--575/471	0(0%)	0.000304129532753605	0.00123763059451243	0.000960761865133164	0.06699253476928	0.518761680287858
HNSC	AR	(continuous)	1.01328210179115	0.635456009686854	1.61575404458958	0.955800943521747	345/171	183(34.66%)	0.955870938795749	0.955800943521747	0.955800970577646	0.301982830303546	0.534513857077416
HNSC	AR	H (vs L)	1.13668626947415	0.839982083550946	1.53819432641827	0.406469888679841	172/85--173/86	183(34.66%)	0.406650135985156	0.406469888679841	0.406159229857761	0.203866979084326	0.525194686211635
HNSC	tobacco_smoking_history	(continuous)	0.966142403434219	0.857764038673867	1.08821435922724	0.570450538447914	514/214	14(2.65%)	0.570094194250717	0.570450538447914	0.570383455496865	0.820659754039644	0.506960660370343
HNSC	age_at_initial_pathologic_diagnosis	(continuous)	1.0204828938657	1.00814271814248	1.03297411956839	0.00108909971179927	527/223	1(0.19%)	0.00100364474365766	0.00108909971179927	0.00109172312707151	0.984555161735936	0.556422267765277
HNSC	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.60074495962117	1.03589268175748	2.4736002781729	0.0341095159911623	48/23--452/189	NA	NA	NA	NA	0.886325191013022	NA
HNSC	race	ASIAN (vs WHITE)	1.133893060905	0.420509248726579	3.05751532805047	0.803915654120265	11/4--452/189	NA	NA	NA	NA	0.796505363391746	NA
HNSC	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	0.653679877968452	0.0913436722185443	4.67790896164674	0.672000547366525	2/1--452/189	NA	NA	NA	NA	0.1020971658922	NA
HNSC	race	Global	NA	NA	NA	NA	NA	15(2.84%)	0.234441600459528	0.192260972175031	0.185095180379271	0.427570779852485	0.526216730879943
HNSC	tobacco_smoking_history_v2	No (vs Yes)	1.89876223592349	0.961165082976136	3.75096650141075	0.0649016845244988	13/9--515/214	1(0.19%)	0.091342792040181	0.0649016845244988	0.0607060442831503	0.0763130069345247	0.512387246085853
HNSC	gender	FEMALE (vs MALE)	1.37646013094301	1.03831580523252	1.82472662221623	0.0263258371143507	142/72--386/151	1(0.19%)	0.0294772036176643	0.0263258371143507	0.0257036453837847	0.899758511898015	0.534470980244538
HNSC	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	2.07243880466075	0.722246672182411	5.94672535642909	0.175432200924276	74/26--27/4	NA	NA	NA	NA	0.724960897532042	NA
HNSC	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	2.25321465048847	0.789432219092164	6.43117437873806	0.128986746725333	82/29--27/4	NA	NA	NA	NA	0.951008979463782	NA
HNSC	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	3.74569843433143	1.38513902258664	10.1291325507186	0.00927212583182058	270/133--27/4	NA	NA	NA	NA	0.739052447467248	NA
HNSC	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	76(14.39%)	0.000206191357148389	0.0008272169618182	0.000499453772145331	0.781124817605477	0.574237199190344
HNSC	pathologic_stage_v2	StageIII/IV (vs StageI/II)	1.84705485106745	1.24937125973772	2.7306628003977	0.00209706515066221	352/162--101/30	76(14.39%)	0.00100535795088053	0.00209706515066221	0.00178562922847136	0.685190727786559	0.54919784091761
HNSC	histological_grade	G2 (vs G1)	1.69107777419797	1.07833908980376	2.65198958790114	0.0221082232136157	311/136--63/23	NA	NA	NA	NA	0.619286353334203	NA
HNSC	histological_grade	G3 (vs G1)	1.40373212390832	0.860544909880947	2.28978621925121	0.17434086787492	125/56--63/23	NA	NA	NA	NA	0.175814554104272	NA
HNSC	histological_grade	G4 (vs G1)	1.60277177872075e-07	0	Inf	0.992071369262947	7/0--63/23	NA	NA	NA	NA	0.999994660908682	NA
HNSC	histological_grade	GX (vs G1)	0.933323183127167	0.379355524310999	2.29624220115086	0.880586541903213	18/7--63/23	NA	NA	NA	NA	0.82621807485725	NA
HNSC	histological_grade	Global	NA	NA	NA	NA	NA	5(0.95%)	0.00457213389725108	0.136692138877931	0.0267054690391432	0.561825730855715	0.548673565912268
HNSC	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	0.860866737603592	0.632967140146189	1.17082150542774	0.339659341873388	132/56--374/159	NA	NA	NA	NA	0.244870862007099	NA
HNSC	histological_grade_v2	GX (vs G_1/2/Low)	0.615135663114465	0.271376102617618	1.39434489767305	0.244509963419489	18/7--374/159	NA	NA	NA	NA	0.520259359329422	NA
HNSC	histological_grade_v2	Global	NA	NA	NA	NA	NA	5(0.95%)	0.32260357893161	0.354071135550515	0.349982067935772	0.382454811424715	0.515269169408011
HNSC	laterality	Left (vs Right)	1.44962068905423	0.990940188137517	2.12061249234796	0.0557388283832418	146/56--168/52	NA	NA	NA	NA	0.967773350718809	NA
HNSC	laterality	Midline (vs Right)	1.82945445561959	0.989415159247286	3.38270904170559	0.054100354279277	34/13--168/52	NA	NA	NA	NA	0.936512624702113	NA
HNSC	laterality	Global	NA	NA	NA	NA	NA	181(34.28%)	0.0636363919597376	0.0621980566306003	0.0592479688142157	0.996717296719193	0.557881147059974
HNSC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	7.04930995408687	5.20908893172071	9.53962803863539	0	163/130--335/67	31(5.87%)	0	0	0	0.839210667428158	0.717827811517635
HNSC	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	5.21472550040185	3.56174579718415	7.63484077556569	0	55/38--386/121	88(16.67%)	1.32893696047631e-13	0	0	0.789237746145786	0.61039333907551
HNSC	margin_status	Positive (vs Negative)	1.73776796784113	1.21488893994354	2.48569018184907	0.00247982134603919	60/38--357/148	NA	NA	NA	NA	0.477879322438554	NA
HNSC	margin_status	Close (vs Negative)	1.36897722904602	0.854455834144766	2.19332419389741	0.191577707832432	50/20--357/148	NA	NA	NA	NA	0.708773720403158	NA
HNSC	margin_status	Global	NA	NA	NA	NA	NA	62(11.74%)	0.011101907273216	0.0072903713259761	0.00652316636872941	0.75103694676444	0.538712605159353
HNSC	new_tumor_event_after_initial_treatment	YES (vs NO)	2.1336844279063	1.45454392864229	3.12992213452044	0.000105915554477254	49/31--150/36	1(0.19%)	0.000386720772956095	0.000105915554477254	7.20779955691864e-05	0.359766735588082	0.534735873520432
HNSC	new_tumor_event_type	Locoregional_Recurrence (vs No)	1.81572296700452	1.11727729792809	2.95078929735839	0.0160593410911682	29/18--458/188	NA	NA	NA	NA	0.365863971046583	NA
HNSC	new_tumor_event_type	Distant_Metastasis (vs No)	1.80578585459451	1.00397055447622	3.2479663254216	0.0484734101156435	20/12--458/188	NA	NA	NA	NA	0.18529312934237	NA
HNSC	new_tumor_event_type	Locoregional_Disease (vs No)	0.602393234637557	0.192369219073851	1.88636004701869	0.384157790530524	11/3--458/188	NA	NA	NA	NA	0.80429119931607	NA
HNSC	new_tumor_event_type	New_Primary_Tumor (vs No)	0.386586673993409	0.095917008880144	1.55811006050069	0.181424050772065	10/2--458/188	NA	NA	NA	NA	0.0152976998940949	NA
HNSC	new_tumor_event_type	Global	NA	NA	NA	NA	NA	1(0.19%)	0.0187666181860399	0.0166281021657821	0.0129877395826465	0.089660263940101	0.538214340485452
HNSC	new_tumor_event_dx_days_to	Yes (vs No)	2.21173942423491	1.69052320561056	2.89365520951144	7.07503311492275e-09	145/93--383/130	1(0.19%)	2.01591477955176e-08	7.07503311492275e-09	2.86476498079224e-09	0.00386149284055293	0.567338659082354
HNSC	postoperative_rx_tx	YES (vs NO)	1.43816499008305	0.961530615450484	2.15106883282294	0.0768962280528458	66/28--462/195	1(0.19%)	0.090002350744748	0.0768962280528458	0.075304051791573	0.256493020978195	0.515043149720468
HNSC	number_of_lymphnodes_positive_by_he	Yes (vs No)	1.40918856263644	1.08231359970414	1.83478467387659	0.0108525408114244	241/118--287/105	1(0.19%)	0.0108060108518461	0.0108525408114244	0.0104730250164932	0.518003492979972	0.54759713915262
HNSC	perineural_invasion_present	YES (vs NO)	1.58331847525784	1.21262009486907	2.06733947812691	0.000734120692471918	172/94--356/129	1(0.19%)	0.000887021355719608	0.000734120692471918	0.000659199617780271	0.153155971367558	0.566495183124904
HNSC	extracapsular_spread_pathologic	Microscopic_Extension (vs No_Extranodal_Extension)	2.73461904109639	1.90060822351534	3.93460430582348	5.97698913695766e-08	77/47--248/82	NA	NA	NA	NA	0.877455059533482	NA
HNSC	extracapsular_spread_pathologic	Gross_Extension (vs No_Extranodal_Extension)	2.5888048247539	1.62061929346339	4.13540086046154	6.88370476167321e-05	38/24--248/82	NA	NA	NA	NA	0.192029331069463	NA
HNSC	extracapsular_spread_pathologic	Global	NA	NA	NA	NA	NA	166(31.44%)	4.43004114503154e-08	1.58525325089087e-08	3.80502473973365e-09	0.368441162525843	0.616202993370582
