Cancer	Signature	Type	HR	Low CI95	Up CI95	p-value	Number_Event	N/A_number	Likelihood_ratio_test	Wald_test	Score_test	zph	concordance
ESCA	AR	(continuous)	1.36860353874034	0.513045836717503	3.65089337482324	0.530780570668801	126/44	59(31.89%)	0.538642267003453	0.530780570668801	0.530843645269286	0.0546968547906151	0.571103896103896
ESCA	AR	H (vs L)	1.35438382971677	0.745369466427203	2.46100174587367	0.319481695160261	63/22--63/22	59(31.89%)	0.320318472310367	0.319481695160261	0.317739145699307	0.152694559813509	0.558766233766234
ESCA	ERALPHA	(continuous)	2.35224543799145	0.874453034058178	6.32745085790788	0.0902199188186259	126/44	59(31.89%)	0.10390240915906	0.0902199188186259	0.0901241435685215	0.804268819551513	0.582792207792208
ESCA	ERALPHA	H (vs L)	1.51840745831538	0.831973298461418	2.77119615945788	0.173617787227484	63/21--63/23	59(31.89%)	0.173568605302218	0.173617787227484	0.170776762443409	0.983902567388736	0.549188311688312
ESCA	ERALPHA_pS118	(continuous)	1.17642975739719	0.240135846830729	5.76335017180998	0.84115758770299	126/44	59(31.89%)	0.841773705818256	0.84115758770299	0.841160548456785	0.47767186038042	0.526298701298701
ESCA	ERALPHA_pS118	H (vs L)	1.28094891237907	0.697348719622336	2.35295494198907	0.424823914556479	63/18--63/26	59(31.89%)	0.422208868954931	0.424823914556479	0.423705849673561	0.604270500015128	0.524025974025974
ESCA	PR	(continuous)	2.08315039010367	0.520183388366541	8.34228013588797	0.299873606484644	126/44	59(31.89%)	0.308795107002905	0.299873606484644	0.301085729183364	0.338901560658901	0.537662337662338
ESCA	PR	H (vs L)	1.4616353512551	0.801258840080755	2.66627685483421	0.215888510046603	63/21--63/23	59(31.89%)	0.215833788905276	0.215888510046603	0.213378586735661	0.112254793100569	0.578084415584416
ESCA	BMI	(continuous)	1.0143206320726	0.980766248613273	1.04902299207672	0.407421868987449	175/70	10(5.41%)	0.422506980737767	0.407421868987449	0.40781862513564	0.680542042064879	0.548126758477714
ESCA	eastern_cancer_oncology_group	(continuous)	0.633139986561571	0.308522217948628	1.29931077654165	0.21272255299065	65/23	120(64.86%)	0.203022982589891	0.21272255299065	0.215563761295805	0.363119082932234	0.581911262798635
ESCA	karnofsky_performance_score	(continuous)	1.01706759324883	0.979678780627171	1.0558833259354	0.375829652647843	68/19	117(63.24%)	0.357887569135198	0.375829652647843	0.373953541868815	0.575451878502992	0.576712328767123
ESCA	tobacco_smoking_history	(continuous)	1.1422587936407	0.914695845650506	1.42643607473871	0.240645528660844	166/61	19(10.27%)	0.241388445720602	0.240645528660844	0.239366189259192	0.322830636306441	0.526659696811291
ESCA	age_at_initial_pathologic_diagnosis	(continuous)	1.00147737187364	0.983148317350808	1.0201481390697	0.875525496124492	185/77	0(0%)	0.875584442352589	0.875525496124492	0.87552272115417	0.0479106434374421	0.550850785340314
ESCA	BMI_category	Over (vs Normal)	0.902196868128843	0.513635265555502	1.58470269361506	0.720268761667422	49/19--97/35	NA	NA	NA	NA	0.0611028935527582	NA
ESCA	BMI_category	Obesity (vs Normal)	1.28323578224609	0.705098088977688	2.33541134003673	0.414345512792411	29/16--97/35	NA	NA	NA	NA	0.0987400646970993	NA
ESCA	BMI_category	Global	NA	NA	NA	NA	NA	10(5.41%)	0.58183678354488	0.570028862685522	0.567753054665905	0.0969002976731237	0.525248037909077
ESCA	race	ASIAN (vs WHITE)	0.637545732548923	0.306624178465255	1.32561157807521	0.228111914692686	46/9--114/48	NA	NA	NA	NA	0.276608485787006	NA
ESCA	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.92954342008987	0.594372180983524	6.26398396346771	0.273943541472557	5/3--114/48	NA	NA	NA	NA	0.450229528842323	NA
ESCA	race	Global	NA	NA	NA	NA	NA	20(10.81%)	0.234910866117328	0.222071042923179	0.208415591415487	0.454013635150366	0.561660224553654
ESCA	tobacco_smoking_history_v2	No (vs Yes)	1.75686242565781	1.01031336756681	3.05505765020391	0.0458999578850233	19/16--166/61	0(0%)	0.0590828535423784	0.0458999578850233	0.0431176127412495	0.0332227775895375	0.510274869109948
ESCA	gender	FEMALE (vs MALE)	0.440333784641398	0.190895018190959	1.01570928217026	0.0544282979317945	27/6--158/71	0(0%)	0.0309326572134887	0.0544282979317944	0.0480243189950547	0.376073612853589	0.528992146596859
ESCA	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	2.09173760306788	0.714922016596621	6.12006078777241	0.177879538320106	79/25--18/4	NA	NA	NA	NA	0.464429382195252	NA
ESCA	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	5.24745136430155	1.7458382242004	15.772220724129	0.0031533584950022	56/27--18/4	NA	NA	NA	NA	0.509226803237811	NA
ESCA	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	11.0926056269268	3.15833624713181	38.959087939503	0.000173858168871943	9/8--18/4	NA	NA	NA	NA	0.361624682649185	NA
ESCA	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	23(12.43%)	2.3869130199361e-05	2.26090451723726e-05	3.08779865354492e-06	0.834607863199032	0.644438346139773
ESCA	pathologic_stage_v2	StageIII/IV (vs StageI/II)	3.17740695661482	1.88442166326918	5.35756681465305	1.44434427047369e-05	65/35--97/29	23(12.43%)	1.29179692047732e-05	1.44434427047369e-05	5.20216792687656e-06	0.838838917509063	0.629345042078302
ESCA	clinical_stage_v2	StageIII/IV (vs StageI/II)	1.63409645893044	0.727830688611158	3.66880825289792	0.234010282490394	31/15--33/10	121(65.41%)	0.228961919797302	0.234010282490394	0.229618756689004	0.348166034281136	0.583150984682713
ESCA	histological_grade	G2 (vs G1)	2.17593734850679	0.758625721796724	6.24115846403562	0.148141693223534	77/30--19/4	NA	NA	NA	NA	0.0493547174145422	NA
ESCA	histological_grade	G3 (vs G1)	2.94637419611594	1.02443489091874	8.47405821540533	0.044989549812204	49/26--19/4	NA	NA	NA	NA	0.290104332008122	NA
ESCA	histological_grade	GX (vs G1)	2.88229112016115	0.958366598325121	8.66850129781078	0.0595284442256708	40/17--19/4	NA	NA	NA	NA	0.35129346142097	NA
ESCA	histological_grade	Global	NA	NA	NA	NA	NA	0(0%)	0.113291788891005	0.176541952737872	0.154942735037774	0.0859457740362963	0.583573298429319
ESCA	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	1.54679349554272	0.926969879070456	2.58106565474651	0.0949833141402748	49/26--96/34	NA	NA	NA	NA	0.231520290379041	NA
ESCA	histological_grade_v2	GX (vs G_1/2/Low)	1.50044709185282	0.836288832033022	2.69206210727047	0.173667147705895	40/17--96/34	NA	NA	NA	NA	0.189383954608525	NA
ESCA	histological_grade_v2	Global	NA	NA	NA	NA	NA	0(0%)	0.179048615539844	0.181678014434069	0.177100999807076	0.317191514904729	0.580039267015707
ESCA	histological_type	Esophagus_Adenocarcinoma_NOS (vs Esophagus_Squamous_Cell_Carcinoma)	1.13978184488708	0.715455701830806	1.81576951670087	0.581854449189279	89/45--96/32	0(0%)	0.580858406590235	0.581854449189279	0.581614643002185	0.34224359395951	0.530628272251309
ESCA	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	2.91143992311553	1.7735106894312	4.77949328212369	2.38439080773034e-05	78/51--100/24	7(3.78%)	9.64265740832637e-06	2.38439080773034e-05	9.7638910603326e-06	0.0151945448258948	0.591815960912052
ESCA	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	1.92588908316747	0.870849012657542	4.25911806381323	0.105561850729998	19/9--91/20	75(40.54%)	0.122201883862632	0.105561850729998	0.0997003943442529	0.386657033915081	0.576961770623742
ESCA	new_tumor_event_type	Distant_Metastasis (vs NO)	1.77567786037519	1.05954658025763	2.97583128724738	0.0292929763116144	36/23--114/42	NA	NA	NA	NA	0.131928713452551	NA
ESCA	new_tumor_event_type	Locoregional_Recurrence (vs NO)	0.858508411712788	0.450310637094808	1.63672947576061	0.64308121813032	33/12--114/42	NA	NA	NA	NA	0.000495731909940456	NA
ESCA	new_tumor_event_type	New_Primary_Tumor (vs NO)	1.16257371326388e-07	0	Inf	0.995350113621898	2/0--114/42	NA	NA	NA	NA	0.999895717706681	NA
ESCA	new_tumor_event_type	Global	NA	NA	NA	NA	NA	0(0%)	0.0426845954817076	0.109261060891756	0.0539418123592925	0.0061089761434735	0.595418848167539
ESCA	new_tumor_event_dx_days_to	Yes (vs NO)	1.24409533171225	0.789843444351719	1.95959491144297	0.346085619376701	71/35--114/42	0(0%)	0.347808893367661	0.346085619376701	0.345157950489716	0.00646327145808212	0.483769633507853
ESCA	radiation_therapy	YES (vs NO)	1.32374357553725	0.678423120619969	2.58289701591364	0.410877076529014	18/10--167/67	0(0%)	0.426608616069351	0.410877076529014	0.409348566425875	0.0601125893086608	0.495157068062827
ESCA	postoperative_rx_tx	YES (vs NO)	1.50242761785158	0.770616766464017	2.9291975533322	0.232069975590723	16/10--169/67	0(0%)	0.255331720001462	0.232069975590723	0.22886058991642	0.0234406505293767	0.495746073298429
ESCA	number_of_lymphnodes_positive_by_he	Yes (vs NO)	1.93669459462752	1.21411246637333	3.08932331784996	0.00553245856238904	90/47--95/30	0(0%)	0.00474660282457584	0.00553245856238904	0.00475860224533331	0.175088698519073	0.556675392670157
ESCA	tobacco_smoking_age_started	Yes (vs NO)	1.23313287955876	0.778891037861034	1.95228424097003	0.371339514864923	79/33--106/44	0(0%)	0.373606155630081	0.371339514864922	0.370491495738015	0.971546708576282	0.526178010471204
ESCA	alcohol_history_documented	NO (vs YES)	1.29166647247345	0.80777240711752	2.06543608250447	0.28524001568786	53/27--129/50	3(1.62%)	0.291867657818072	0.28524001568786	0.283946755951319	0.10509569174625	0.503094140882159
ESCA	history_reflux_disease_indicator	YES (vs NO)	1.04956148209571	0.655435620991525	1.68068269318733	0.840413122225698	57/27--128/50	0(0%)	0.840791098176386	0.840413122225698	0.840398275764424	0.391316619852118	0.49803664921466
ESCA	history_barretts_esophageal_indicator	Yes (vs No)	1.03736153575665	0.5912946318168	1.81993696198615	0.898232128679276	28/18--118/49	39(21.08%)	0.898519556814698	0.898232128679276	0.898226993768178	0.802464773625746	0.506026365348399
ESCA	esophageal_tumor_location_centered	Mid (vs Distal)	0.978798658408397	0.551431768893247	1.73738052057633	0.941649799500258	50/16--128/61	NA	NA	NA	NA	0.117527141436673	NA
ESCA	esophageal_tumor_location_centered	Proximal (vs Distal)	3.90620299713429e-08	0	Inf	0.99626644273021	6/0--128/61	NA	NA	NA	NA	0.999860292030087	NA
ESCA	esophageal_tumor_location_centered	Global	NA	NA	NA	NA	NA	1(0.54%)	0.151604285191274	0.997313814234967	0.382777594202834	0.293762157106331	0.538704998021891
ESCA	esoph_columnar_metaplasia_indicator	YES (vs NO)	1.08683786201626	0.629012474328648	1.8778904815406	0.765365807535837	32/20--78/37	75(40.54%)	0.766324172783932	0.765365807535837	0.765301997235569	0.57711247477373	0.502365711104926
ESCA	esoph_non_ca_degree_of_dysplasia	Low_grade_dysplasia (vs Negative/no_dysplasia)	3.45742626557257	1.24863447612535	9.57349537469526	0.01697352055609	6/5--42/18	NA	NA	NA	NA	0.526010276113392	NA
ESCA	esoph_non_ca_degree_of_dysplasia	High_grade_dysplasia (vs Negative/no_dysplasia)	1.10795023991245	0.573107586543848	2.14192546555679	0.760521927205319	30/18--42/18	NA	NA	NA	NA	0.605424322326797	NA
ESCA	esoph_non_ca_degree_of_dysplasia	Global	NA	NA	NA	NA	NA	107(57.84%)	0.101975479353885	0.0528367606466487	0.0368424855145663	0.771120640989963	0.551925320886814
ESCA	patient_to_undergo_surgery	Yes (vs No)	0.995755037962387	0.596042818518111	1.66351823194955	0.987037489343792	57/21--128/56	0(0%)	0.987033797255274	0.987037489343792	0.98703748014289	0.0488869628892052	0.532133507853403
GBM	AR	(continuous)	0.760864964327028	0.484602963401068	1.19461814652843	0.235078650550589	209/159	387(64.93%)	0.234053960498132	0.235078650550589	0.235097131355579	0.724249086754309	0.538112127434509
GBM	AR	H (vs L)	0.742520381463608	0.542451707391161	1.01637898706307	0.0630923560051896	105/83--104/76	387(64.93%)	0.0628998371771152	0.0630923560051891	0.0621529031839559	0.855470822317935	0.540818866280879
GBM	ERALPHA	(continuous)	0.847300546077324	0.576629421732775	1.24502529410584	0.398745657201154	209/159	387(64.93%)	0.380149315170118	0.398745657201154	0.39772445572446	0.276293885068375	0.502831186609421
GBM	ERALPHA	H (vs L)	1.1965565647006	0.874838255259929	1.63658551042981	0.261399427757292	105/78--104/81	387(64.93%)	0.261347030058522	0.261399427757292	0.260774086970927	0.634335887534805	0.527627403397424
GBM	ERALPHA_pS118	(continuous)	0.99317459742669	0.375064662460122	2.62993526103928	0.989001950544288	209/159	387(64.93%)	0.989000356292885	0.989001950544288	0.989001951386884	0.909936829818441	0.502955634372472
GBM	ERALPHA_pS118	H (vs L)	1.00848486346304	0.737413240231831	1.37920186992346	0.957813584603472	105/76--104/83	387(64.93%)	0.957810758817701	0.957813584603472	0.9578134608504	0.616610053963026	0.49467985812955
GBM	PR	(continuous)	0.396555033499066	0.0553390457995995	2.8416806311211	0.357291351752709	209/159	387(64.93%)	0.337754164217135	0.35729135175271	0.356206546327482	0.260247513402208	0.497075477568291
GBM	PR	H (vs L)	0.97804605109393	0.71480471709416	1.33823134512754	0.88963861356028	105/82--104/77	387(64.93%)	0.889632078115001	0.88963861356028	0.889636389264749	0.353012882486004	0.510018044925643
GBM	karnofsky_performance_score	(continuous)	0.974452839332295	0.9672704971495	0.981688513069585	7.06845693088098e-12	439/359	157(26.34%)	1.0139056261238e-10	7.06845693088098e-12	1.76026970777343e-11	0.0239004704940378	0.602189733593242
GBM	age_at_initial_pathologic_diagnosis	(continuous)	1.03409706492093	1.02685785264953	1.04138731268296	0	596/491	0(0%)	0	0	0	1.88550259220266e-05	0.653538255557725
GBM	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	0.746548635046147	0.523244037391055	1.06515282480464	0.106985645111177	51/33--507/431	NA	NA	NA	NA	0.0444112279760208	NA
GBM	race	ASIAN (vs WHITE)	0.442731917884595	0.209608788091967	0.93513040601986	0.0326982265049317	13/7--507/431	NA	NA	NA	NA	0.745178411149892	NA
GBM	race	Global	NA	NA	NA	NA	NA	25(4.19%)	0.0147557889090927	0.0314144698268295	0.0276036275119725	0.122522353020695	0.511003912333346
GBM	gender	FEMALE (vs MALE)	0.828435982228182	0.688858659086139	0.996294620961646	0.0455651993277603	230/184--366/307	0(0%)	0.0440030551924815	0.0455651993277603	0.0452569583914029	0.0900308564645662	0.511122423363365
GBM	histological_type	Glioblastoma_Multiforme_(GBM) (vs Untreated_primary_(de_novo)_GBM)	0.980034942229869	0.638460049512001	1.50435174248667	0.926508895847243	31/22--545/450	NA	NA	NA	NA	0.20764525512595	NA
GBM	histological_type	Treated_primary_GBM (vs Untreated_primary_(de_novo)_GBM)	0.527195389061323	0.33200649261931	0.837137177814803	0.00665896417917444	20/19--545/450	NA	NA	NA	NA	0.0294032379675796	NA
GBM	histological_type	Global	NA	NA	NA	NA	NA	0(0%)	0.0113309073343577	0.0251849565553937	0.022250729211687	0.0375697887114599	0.514445203760007
GBM	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.278784173788228	0.13205361897779	0.588553469086347	0.000807038738451227	27/7--514/445	55(9.23%)	2.78693282478315e-05	0.000807038738451227	0.000340370583796545	0.105636561599108	0.514425863068135
GBM	new_tumor_event_type	Progression_of_Disease (vs No)	0.692630694489609	0.565708750335335	0.848028740345247	0.000376429508169629	256/227--230/166	NA	NA	NA	NA	2.36610731008113e-12	NA
GBM	new_tumor_event_type	Recurrence (vs No)	0.563964927919365	0.437288774942742	0.727337306942627	1.02067167361275e-05	107/95--230/166	NA	NA	NA	NA	1.88414839286111e-11	NA
GBM	new_tumor_event_type	Locoregional_Disease (vs No)	0.539003385138521	0.171858385518847	1.69048864455278	0.2892683397217	3/3--230/166	NA	NA	NA	NA	0.0443579003908298	NA
GBM	new_tumor_event_type	Global	NA	NA	NA	NA	NA	0(0%)	6.10931995805863e-05	4.75332275924334e-05	3.92772009657483e-05	3.75255382323303e-14	0.612054057069538
GBM	new_tumor_event_dx_days_to	No (vs Yes)	1.85618561534334	1.53136748919992	2.2499008650155	2.93676749585359e-10	215/160--381/331	0(0%)	1.40843325890927e-09	2.93676749585359e-10	1.59467439253547e-10	8.10462807976364e-15	0.610847675099718
GBM	history_of_neoadjuvant_treatment	Yes (vs No)	0.473496664926289	0.300817475302762	0.745299426074466	0.00123763059451243	21/20--575/471	0(0%)	0.000304129532753605	0.00123763059451243	0.000960761865133164	0.06699253476928	0.518761680287858
GBM	performance_status_scale_timing	Preoperative (vs Pre-Adjuvant_Therapy)	0.873105477965822	0.667409462985494	1.14219713374141	0.322176169680951	132/112--135/107	NA	NA	NA	NA	0.0185435235385152	NA
GBM	performance_status_scale_timing	Post-Adjuvant_Therapy (vs Pre-Adjuvant_Therapy)	0.703853260306156	0.50373474957078	0.983472775038313	0.0396279068644396	76/52--135/107	NA	NA	NA	NA	0.606311981078955	NA
GBM	performance_status_scale_timing	Other (vs Pre-Adjuvant_Therapy)	1.00218469668243	0.644720438725632	1.5578444639505	0.992263563018923	27/25--135/107	NA	NA	NA	NA	0.0165901601266689	NA
GBM	performance_status_scale_timing	Global	NA	NA	NA	NA	NA	226(37.92%)	0.188156712872297	0.201591217953149	0.198805328883448	0.0271604092839542	0.533941236068896
HNSC	AR	(continuous)	1.01328210179115	0.635456009686854	1.61575404458958	0.955800943521747	345/171	183(34.66%)	0.955870938795749	0.955800943521747	0.955800970577646	0.301982830303546	0.534513857077416
HNSC	AR	H (vs L)	1.13668626947415	0.839982083550946	1.53819432641827	0.406469888679841	172/85--173/86	183(34.66%)	0.406650135985156	0.406469888679841	0.406159229857761	0.203866979084326	0.525194686211635
HNSC	ERALPHA	(continuous)	0.694455999280533	0.374114091928861	1.28909641561545	0.247952273089095	345/171	183(34.66%)	0.242514345177785	0.247952273089095	0.248234627097376	0.741582212239778	0.521887883646358
HNSC	ERALPHA	H (vs L)	0.961736491603105	0.711320451143165	1.30030997674055	0.799862538516897	172/83--173/88	183(34.66%)	0.799896831815928	0.799862538516897	0.799850316958106	0.758927835752258	0.510206710948236
HNSC	ERALPHA_pS118	(continuous)	3.19924918319078	1.52747759552173	6.70071716020876	0.00204909521347885	345/171	183(34.66%)	0.00298948715929748	0.00204909521347885	0.00228067593149217	0.213068507607045	0.575512482821805
HNSC	ERALPHA_pS118	H (vs L)	1.43110649255975	1.05722743179202	1.93720455169722	0.020331322204079	173/78--172/93	183(34.66%)	0.0199638058286273	0.020331322204079	0.0196785389873141	0.160288898479951	0.558105245075584
HNSC	PR	(continuous)	1.61224612392925	0.297729543399957	8.7305328669821	0.579449791796029	345/171	183(34.66%)	0.579248707062848	0.579449791796029	0.579476613437905	0.209140711911162	0.52894525881814
HNSC	PR	H (vs L)	1.22992230152114	0.907747987967744	1.66644144391407	0.181742452823208	172/76--173/95	183(34.66%)	0.180587684889494	0.181742452823208	0.180983296948926	0.139031974529988	0.538436211635364
HNSC	tobacco_smoking_history	(continuous)	0.966142403434219	0.857764038673867	1.08821435922724	0.570450538447914	514/214	14(2.65%)	0.570094194250717	0.570450538447914	0.570383455496865	0.820659754039644	0.506960660370343
HNSC	age_at_initial_pathologic_diagnosis	(continuous)	1.0204828938657	1.00814271814248	1.03297411956839	0.00108909971179927	527/223	1(0.19%)	0.00100364474365766	0.00108909971179927	0.00109172312707151	0.984555161735936	0.556422267765277
HNSC	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.60074495962117	1.03589268175748	2.4736002781729	0.0341095159911623	48/23--452/189	NA	NA	NA	NA	0.886325191013022	NA
HNSC	race	ASIAN (vs WHITE)	1.133893060905	0.420509248726579	3.05751532805047	0.803915654120265	11/4--452/189	NA	NA	NA	NA	0.796505363391746	NA
HNSC	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	0.653679877968452	0.0913436722185443	4.67790896164674	0.672000547366525	2/1--452/189	NA	NA	NA	NA	0.1020971658922	NA
HNSC	race	Global	NA	NA	NA	NA	NA	15(2.84%)	0.234441600459528	0.192260972175031	0.185095180379271	0.427570779852485	0.526216730879943
HNSC	tobacco_smoking_history_v2	No (vs Yes)	1.89876223592349	0.961165082976136	3.75096650141075	0.0649016845244988	13/9--515/214	1(0.19%)	0.091342792040181	0.0649016845244988	0.0607060442831503	0.0763130069345247	0.512387246085853
HNSC	gender	FEMALE (vs MALE)	1.37646013094301	1.03831580523252	1.82472662221623	0.0263258371143507	142/72--386/151	1(0.19%)	0.0294772036176643	0.0263258371143507	0.0257036453837847	0.899758511898015	0.534470980244538
HNSC	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	2.07243880466075	0.722246672182411	5.94672535642909	0.175432200924276	74/26--27/4	NA	NA	NA	NA	0.724960897532042	NA
HNSC	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	2.25321465048847	0.789432219092164	6.43117437873806	0.128986746725333	82/29--27/4	NA	NA	NA	NA	0.951008979463782	NA
HNSC	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	3.74569843433143	1.38513902258664	10.1291325507186	0.00927212583182058	270/133--27/4	NA	NA	NA	NA	0.739052447467248	NA
HNSC	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	76(14.39%)	0.000206191357148389	0.0008272169618182	0.000499453772145331	0.781124817605477	0.574237199190344
HNSC	pathologic_stage_v2	StageIII/IV (vs StageI/II)	1.84705485106745	1.24937125973772	2.7306628003977	0.00209706515066221	352/162--101/30	76(14.39%)	0.00100535795088053	0.00209706515066221	0.00178562922847136	0.685190727786559	0.54919784091761
HNSC	clinical_stage	Stage_II (vs Stage_I)	1.12804201130158	0.504704246616325	2.52123652176966	0.769053503320325	99/42--21/7	NA	NA	NA	NA	0.502546742891301	NA
HNSC	clinical_stage	Stage_III (vs Stage_I)	1.229463311823	0.553105177863885	2.7328980013468	0.612241765738708	107/44--21/7	NA	NA	NA	NA	0.465689542817717	NA
HNSC	clinical_stage	Stage_IV (vs Stage_I)	1.37166407423949	0.640394897919898	2.93797208358557	0.416113458899524	287/128--21/7	NA	NA	NA	NA	0.783701813659458	NA
HNSC	clinical_stage	Global	NA	NA	NA	NA	NA	15(2.84%)	0.617222433064935	0.628204628749029	0.626742805785614	0.602585924979699	0.516456607850198
HNSC	clinical_stage_v2	StageIII/IV (vs StageI/II)	1.20314354873515	0.870964291811846	1.6620134860543	0.261912379276737	394/172--120/49	15(2.84%)	0.253970588280928	0.261912379276737	0.26127057029251	0.667640717592381	0.513986316168527
HNSC	histological_grade	G2 (vs G1)	1.69107777419797	1.07833908980376	2.65198958790114	0.0221082232136157	311/136--63/23	NA	NA	NA	NA	0.619286353334203	NA
HNSC	histological_grade	G3 (vs G1)	1.40373212390832	0.860544909880947	2.28978621925121	0.17434086787492	125/56--63/23	NA	NA	NA	NA	0.175814554104272	NA
HNSC	histological_grade	G4 (vs G1)	1.60277177872075e-07	0	Inf	0.992071369262947	7/0--63/23	NA	NA	NA	NA	0.999994660908682	NA
HNSC	histological_grade	GX (vs G1)	0.933323183127167	0.379355524310999	2.29624220115086	0.880586541903213	18/7--63/23	NA	NA	NA	NA	0.82621807485725	NA
HNSC	histological_grade	Global	NA	NA	NA	NA	NA	5(0.95%)	0.00457213389725108	0.136692138877931	0.0267054690391432	0.561825730855715	0.548673565912268
HNSC	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	0.860866737603592	0.632967140146189	1.17082150542774	0.339659341873388	132/56--374/159	NA	NA	NA	NA	0.244870862007099	NA
HNSC	histological_grade_v2	GX (vs G_1/2/Low)	0.615135663114465	0.271376102617618	1.39434489767305	0.244509963419489	18/7--374/159	NA	NA	NA	NA	0.520259359329422	NA
HNSC	histological_grade_v2	Global	NA	NA	NA	NA	NA	5(0.95%)	0.32260357893161	0.354071135550515	0.349982067935772	0.382454811424715	0.515269169408011
HNSC	laterality	Left (vs Right)	1.44962068905423	0.990940188137517	2.12061249234796	0.0557388283832418	146/56--168/52	NA	NA	NA	NA	0.967773350718809	NA
HNSC	laterality	Midline (vs Right)	1.82945445561959	0.989415159247286	3.38270904170559	0.054100354279277	34/13--168/52	NA	NA	NA	NA	0.936512624702113	NA
HNSC	laterality	Global	NA	NA	NA	NA	NA	181(34.28%)	0.0636363919597376	0.0621980566306003	0.0592479688142157	0.996717296719193	0.557881147059974
HNSC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	7.04930995408687	5.20908893172071	9.53962803863539	0	163/130--335/67	31(5.87%)	0	0	0	0.839210667428158	0.717827811517635
HNSC	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	5.21472550040185	3.56174579718415	7.63484077556569	0	55/38--386/121	88(16.67%)	1.32893696047631e-13	0	0	0.789237746145786	0.61039333907551
HNSC	margin_status	Positive (vs Negative)	1.73776796784113	1.21488893994354	2.48569018184907	0.00247982134603919	60/38--357/148	NA	NA	NA	NA	0.477879322438554	NA
HNSC	margin_status	Close (vs Negative)	1.36897722904602	0.854455834144766	2.19332419389741	0.191577707832432	50/20--357/148	NA	NA	NA	NA	0.708773720403158	NA
HNSC	margin_status	Global	NA	NA	NA	NA	NA	62(11.74%)	0.011101907273216	0.0072903713259761	0.00652316636872941	0.75103694676444	0.538712605159353
HNSC	new_tumor_event_after_initial_treatment	YES (vs NO)	2.1336844279063	1.45454392864229	3.12992213452044	0.000105915554477254	49/31--150/36	1(0.19%)	0.000386720772956095	0.000105915554477254	7.20779955691864e-05	0.359766735588082	0.534735873520432
HNSC	new_tumor_event_type	Locoregional_Recurrence (vs No)	1.81572296700452	1.11727729792809	2.95078929735839	0.0160593410911682	29/18--458/188	NA	NA	NA	NA	0.365863971046583	NA
HNSC	new_tumor_event_type	Distant_Metastasis (vs No)	1.80578585459451	1.00397055447622	3.2479663254216	0.0484734101156435	20/12--458/188	NA	NA	NA	NA	0.18529312934237	NA
HNSC	new_tumor_event_type	Locoregional_Disease (vs No)	0.602393234637557	0.192369219073851	1.88636004701869	0.384157790530524	11/3--458/188	NA	NA	NA	NA	0.80429119931607	NA
HNSC	new_tumor_event_type	New_Primary_Tumor (vs No)	0.386586673993409	0.095917008880144	1.55811006050069	0.181424050772065	10/2--458/188	NA	NA	NA	NA	0.0152976998940949	NA
HNSC	new_tumor_event_type	Global	NA	NA	NA	NA	NA	1(0.19%)	0.0187666181860399	0.0166281021657821	0.0129877395826465	0.089660263940101	0.538214340485452
HNSC	new_tumor_event_dx_days_to	Yes (vs No)	2.21173942423491	1.69052320561056	2.89365520951144	7.07503311492275e-09	145/93--383/130	1(0.19%)	2.01591477955176e-08	7.07503311492275e-09	2.86476498079224e-09	0.00386149284055293	0.567338659082354
HNSC	other_dx	Yes (vs No)	0.860582125365775	0.480266710210664	1.54206314690064	0.613882636088496	33/12--495/211	1(0.19%)	0.605945558590749	0.613882636088496	0.61354994643863	0.965001032516614	0.504572894447
HNSC	history_of_neoadjuvant_treatment	Yes (vs No)	1.58235690196065	0.804335622692252	3.11294600729193	0.183758056065764	10/10--518/213	1(0.19%)	0.213183049644477	0.183758056065764	0.180117854975819	0.99831077960085	0.504154641906116
HNSC	radiation_therapy	YES (vs NO)	0.900860427513037	0.650014685601853	1.24850949960854	0.530648988322224	126/46--402/177	1(0.19%)	0.526579910457017	0.530648988322224	0.530466413019339	0.546922230884137	0.512951887016047
HNSC	postoperative_rx_tx	YES (vs NO)	1.43816499008305	0.961530615450484	2.15106883282294	0.0768962280528458	66/28--462/195	1(0.19%)	0.090002350744748	0.0768962280528458	0.075304051791573	0.256493020978195	0.515043149720468
