gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CLEC16A	378690	430	37	4286936	1192564	0	19	5	0	27	61	16562140	6.909842e-01	1
RASAL1	518680	387	34	3239930	966640	0	11	1	0	9	16	6439396	6.910621e-01	1
ENC1	293932	567	26	2325556	672152	0	8	1	0	42	109	32289710	6.912217e-01	1
RWDD3	172385	582	-13	1117256	290554	0	5	0	0	7	16	4775314	6.912306e-01	1
SEMA3C	114018	419	-27	3106736	811528	0	19	3	0	16	69	13158668	6.913161e-01	1
BGLAP	2266205	211	33	419252	115210	0	1	0	0	50	88	34960896	6.913791e-01	1
HYAL3	843769	206	51	1620808	513668	0	4	0	0	29	36	15912468	6.913861e-01	1
ASF1B	1034381	321	36	812652	234354	0	2	1	0	50	138	34906382	6.914843e-01	1
KDM3B	1254629	209	42	6996900	2070408	0	22	8	0	46	93	33699206	6.915569e-01	1
PHF6	271272	NaN	47	1693306	399020	0	4	1	0	25	45	15611798	6.915813e-01	1
ZNF160	395233	946	-48	3335470	834008	0	14	2	0	7	16	4559506	6.916284e-01	1
RHOU	689585	450	9	1021716	301794	0	3	0	0	6	6	2233950	6.916341e-01	1
HAGHL	1207790	194	33	1394884	405764	0	3	0	0	20	24	12769764	6.916601e-01	1
HSPA4	637803	223	39	3503508	871662	0	7	1	0	35	69	26435918	6.917136e-01	1
PDE11A	320610	618	18	4050896	1088032	0	24	5	0	11	41	10354288	6.919728e-01	1
FCGR1A	NaN	NaN	NaN	1557864	429930	0	5	3	0	21	52	14877264	6.920018e-01	1
PEMT	958193	236	12	952028	290554	0	2	0	0	31	69	20493330	6.920060e-01	1
NME6	1054170	263	37	799164	224238	0	3	0	0	50	111	28698530	6.921039e-01	1
FAM110A	824412	579	36	1087470	416442	0	3	0	0	11	14	6750182	6.921395e-01	1
FAM129A	349492	479	3	3779450	1007104	0	13	5	0	10	22	8363684	6.921717e-01	1
RPL21	284055	265	46	681144	170286	0	1	0	0	50	126	33991446	6.921736e-01	1
OR5AP2	NaN	NaN	NaN	1247640	355746	0	14	6	0	2	14	1707918	6.924282e-01	1
AQP8	189953	551	12	1021716	340572	0	3	3	0	8	13	4775314	6.924543e-01	1
UBXN7	1165640	231	37	2027134	522098	0	9	2	0	7	15	5041140	6.925265e-01	1
ARHGAP11A	244857	383	1	4170040	1122314	0	16	1	0	4	5	2954434	6.926475e-01	1
SHISA2	96652	584	12	1147604	359680	0	6	2	0	15	46	11536736	6.927321e-01	1
RNF14	696239	321	48	1959132	490626	0	6	0	0	5	10	4926492	6.927468e-01	1
NFKBIZ	550073	421	16	2897110	813776	0	11	3	0	10	23	7965788	6.927750e-01	1
CCDC25	380493	229	27	921118	189956	0	2	1	0	32	107	27550926	6.933329e-01	1
CLEC2D	251092	648	8	944722	201758	0	3	0	0	26	60	17252276	6.935570e-01	1
MMP11	637355	196	52	1929346	594596	0	5	1	0	50	83	32396490	6.937724e-01	1
OR8B8	171093	824	-10	1219540	356870	0	15	3	0	7	52	4740470	6.938119e-01	1
ID3	1050775	159	32	468146	152302	0	3	2	0	4	6	1647222	6.938406e-01	1
HJURP	301500	439	13	3002766	843000	0	11	0	0	1	0	1558426	6.939040e-01	1
ECE2	1453600	241	47	4298176	1242020	0	15	2	0	13	18	8470464	6.940044e-01	1
ST3GAL3	939679	230	33	1841112	490626	0	5	1	0	50	67	29678658	6.941039e-01	1
HKR1	228816	939	-63	2647582	717674	0	17	4	0	11	43	6801324	6.941959e-01	1
TBCD	651944	456	14	4891648	1398818	0	10	1	0	4	2	3569824	6.941961e-01	1
FAM162A	416095	478	34	653044	161294	0	1	0	0	50	88	25599662	6.942511e-01	1
NOL9	636407	203	41	2803256	830074	0	5	1	0	24	37	17990744	6.944853e-01	1
OR5L2	4183	1091	-36	1201556	376540	0	38	13	0	10	114	4152056	6.945047e-01	1
THPO	1447013	268	44	1590460	227048	0	7	2	0	4	12	3844080	6.945082e-01	1
PHB2	2704950	211	47	1216730	354622	0	3	2	0	29	63	24909526	6.945317e-01	1
KCTD18	542097	378	26	1696116	504114	0	6	0	0	11	18	6875508	6.945625e-01	1
SLC27A6	39183	962	-10	2514950	681706	0	29	7	0	11	82	7692656	6.947652e-01	1
S100Z	246938	418	21	425434	100598	0	1	0	0	50	93	32220584	6.948440e-01	1
HCRT	2129732	206	30	487254	193890	0	1	0	0	50	99	34937854	6.950232e-01	1
AKR1C3	438967	678	-14	1342056	354060	0	8	0	0	2	3	1522458	6.951084e-01	1
PELI2	315208	818	10	1687124	476014	0	9	3	0	50	156	29436436	6.951193e-01	1
MRPL11	1941577	194	51	870538	269198	0	1	1	0	50	57	31764802	6.951411e-01	1
EXOC8	377235	569	2	2836976	838504	0	9	1	0	5	13	5971250	6.951493e-01	1
TNFRSF13B	1122696	237	2	1181886	335514	0	3	1	0	50	86	27331746	6.951730e-01	1
PRPF40B	2010227	265	53	3601858	973946	0	10	1	0	7	7	4869730	6.953766e-01	1
BLVRB	1010633	202	34	812652	261330	0	2	0	0	50	74	28579386	6.955282e-01	1
FAM168A	521861	311	48	957648	283248	0	2	0	0	50	77	33943676	6.955347e-01	1
MTSS1	481244	561	39	3024684	886836	0	8	2	0	7	9	4546018	6.955678e-01	1
USP1	239359	394	5	3223070	806470	0	8	1	0	14	27	9942342	6.956428e-01	1
CD8B	330931	543	19	1268996	300670	0	6	1	0	22	47	11605862	6.956642e-01	1
OR4E2	658946	624	20	1216168	368672	0	14	4	0	3	9	1356106	6.957337e-01	1
UBAC1	753354	352	37	1660148	454096	0	7	1	0	22	37	11259108	6.957814e-01	1
GBP6	441714	820	-2	2602622	671590	0	21	5	0	8	26	4533654	6.959840e-01	1
LYPD6B	132203	698	-3	873348	219180	0	5	2	0	18	55	9226916	6.960583e-01	1
GAS7	91570	604	-30	2059168	532214	0	14	4	0	11	45	7559462	6.960623e-01	1
SAMD13	226331	769	-12	488378	123640	0	3	0	0	50	176	25552454	6.961650e-01	1
TTR	294098	541	20	586166	182650	0	2	1	0	12	28	5747574	6.961815e-01	1
S100A12	1140044	401	32	384970	98912	0	3	1	0	4	7	844686	6.961895e-01	1
PPL	702265	206	19	7057034	1974868	0	19	5	0	50	88	36572712	6.961904e-01	1
CREBZF	325720	554	-19	1341494	454096	0	5	3	0	50	187	39033710	6.963245e-01	1
BTBD9	295241	821	32	2630722	707558	0	11	1	0	10	21	5565486	6.963995e-01	1
C22orf15	637355	196	52	607522	179840	0	1	0	0	50	83	32396490	6.965753e-01	1
CCDC126	389945	361	23	563124	156798	0	2	1	0	8	15	4425750	6.966629e-01	1
KRTAP26-1	6302	1011	-69	816024	251214	0	13	3	0	23	125	9557372	6.968041e-01	1
RLTPR	1065785	147	41	5707672	1833806	0	16	3	0	19	41	21042966	6.968162e-01	1
SCG3	415519	247	27	1985546	460840	0	12	3	0	3	8	2489098	6.968600e-01	1
ANKRD40	1585602	196	18	1462886	430492	0	3	0	0	27	72	27141228	6.969056e-01	1
MARK4	1318362	215	31	2760544	842438	0	8	4	0	43	83	25297306	6.969128e-01	1
FGF6	291341	908	23	814900	262454	0	9	2	0	4	17	2151898	6.971149e-01	1
ZNRF1	731807	160	27	902572	277628	0	2	0	0	50	88	36477172	6.971511e-01	1
EIF3K	1496245	363	27	934044	224238	0	4	0	0	23	74	16339588	6.971567e-01	1
IGFBP7	544216	314	32	1104330	357432	0	2	0	0	37	73	27545306	6.972191e-01	1
OR56A1	432250	877	-13	1234152	386094	0	17	6	0	15	72	7060406	6.974874e-01	1
TTLL1	627533	202	46	1750630	454658	0	6	2	0	24	43	15913030	6.975596e-01	1
SUMO2	1511891	168	25	411384	94416	0	1	0	0	50	84	29456668	6.975756e-01	1
C20orf166	1191147	NaN	20	479948	133756	0	1	0	0	50	74	32402672	6.978557e-01	1
HINFP	1324478	195	58	2140096	540644	0	5	1	0	50	86	32400424	6.980374e-01	1
TBC1D28	729405	435	-2	885712	227048	0	3	1	0	50	110	29048094	6.980435e-01	1
HRCT1	853975	298	55	437236	152864	0	1	0	0	50	63	27129426	6.980631e-01	1
ADD3	349258	424	3	2893738	776684	0	11	3	0	47	114	32008148	6.982306e-01	1
CCDC137	3745109	205	30	1172332	331580	0	2	0	0	50	48	28242748	6.983668e-01	1
MKRN1	359405	521	24	1972058	521536	0	4	2	0	34	83	31084220	6.983899e-01	1
SLC25A32	430771	673	28	1344866	379912	0	7	1	0	17	76	13239034	6.984037e-01	1
LIN9	739974	278	21	2323870	597968	0	7	0	0	9	14	6143222	6.984090e-01	1
CCL1	40425	871	-32	405202	102284	0	4	1	0	50	347	31521456	6.984539e-01	1
ITGA10	NaN	NaN	NaN	4671344	1435348	0	18	7	0	26	73	19711588	6.985115e-01	1
RPP25	792240	199	45	744650	266950	0	2	0	0	50	92	33976834	6.985572e-01	1
EPAS1	375634	213	28	3547906	958772	0	18	5	0	30	101	23608496	6.986946e-01	1
MPZL3	805791	211	41	959334	271446	0	2	0	0	50	82	33572756	6.987294e-01	1
MEN1	2261775	230	61	2416600	759824	0	7	0	0	23	55	21209318	6.988504e-01	1
RNF122	91655	610	11	663160	159608	0	3	1	0	50	166	34180278	6.989345e-01	1
GABARAPL2	449343	354	18	498494	118582	0	1	0	0	50	85	33673354	6.990507e-01	1
IGFBP1	146330	623	8	1029584	305728	0	6	2	0	20	62	13531836	6.991485e-01	1
SESN2	766835	170	29	1924288	569306	0	5	2	0	50	103	36766040	6.991767e-01	1
BCL2L13	413666	221	-23	1917544	581108	0	7	1	0	5	12	4191396	6.991937e-01	1
HGD	312906	391	5	1870336	473204	0	4	1	0	50	101	33301310	6.992265e-01	1
MFI2	719859	308	37	3230376	947532	0	5	0	0	6	15	8146190	6.992675e-01	1
HOXD8	242935	874	15	1143670	334952	0	6	2	0	50	200	30752078	6.993522e-01	1
METTL2B	893183	199	45	1574724	399582	0	5	2	0	43	93	31906426	6.994359e-01	1
NDUFAF1	897414	237	24	1335312	354060	0	3	0	0	29	48	15558408	6.994825e-01	1
CC2D1A	930314	231	32	3842956	1161092	0	9	2	0	41	50	24945494	6.995155e-01	1
IFITM1	1454043	344	48	495122	148930	0	1	1	0	40	178	36976790	6.995386e-01	1
TMC2	778654	450	41	3702456	1016658	0	15	6	0	50	118	32124482	6.996145e-01	1
ENPP1	168112	699	-5	3896346	952590	0	17	5	0	28	81	20324730	6.996680e-01	1
OR2T6	104321	936	-39	1214482	348440	0	30	8	0	7	77	3472036	7.000478e-01	1
AMN1	313930	228	11	1058246	292240	0	2	0	0	49	69	31540002	7.001472e-01	1
KCNQ2	1314528	298	49	3549592	1081850	0	30	6	0	10	77	13941534	7.003574e-01	1
KCTD4	613630	276	60	1032394	282686	0	2	0	0	50	73	30491872	7.003840e-01	1
ZNF41	791516	NaN	27	3194408	771064	0	15	0	0	1	0	1079040	7.004028e-01	1
DCAF11	992350	355	19	2251934	609208	0	6	1	0	6	8	4746090	7.004235e-01	1
B3GNT7	1124713	359	42	1554492	485568	0	4	2	0	50	82	28672678	7.005180e-01	1
ELMO2	543201	612	48	3013444	774998	0	8	1	0	7	6	3329288	7.006995e-01	1
MRPS10	524386	273	43	848058	217494	0	2	0	0	50	99	35152538	7.007067e-01	1
CABYR	233052	360	52	2733006	817710	0	6	3	0	50	74	32300388	7.009359e-01	1
STAM2	394536	218	24	2187304	560876	0	6	1	0	27	44	17549574	7.009374e-01	1
KRTAP5-8	586193	626	50	750832	203444	0	3	0	0	40	89	21642620	7.009389e-01	1
TMEM72	75634	905	25	1089156	337200	0	4	1	0	33	102	22568234	7.009763e-01	1
RASSF8	143649	396	4	1759060	464774	0	5	0	0	5	2	2612738	7.012650e-01	1
KLF17	865527	167	38	1543252	449600	0	11	5	0	16	46	7695466	7.013547e-01	1
UBE2T	813304	325	32	828388	213560	0	2	1	0	12	26	7646010	7.014265e-01	1
CRK	1380844	220	18	1209986	346192	0	2	0	0	50	89	33632328	7.014348e-01	1
TMEM211	363566	415	-21	516478	157922	0	2	0	0	50	148	32901728	7.014475e-01	1
ZFYVE21	765678	266	43	967202	265264	0	3	1	0	50	108	33221506	7.014660e-01	1
C9orf89	504920	448	61	742402	221990	0	2	0	0	50	96	30716110	7.017124e-01	1
OR2A5	222080	812	-11	1203242	373168	0	16	5	0	9	55	4403832	7.018185e-01	1
RPLP0	1608347	225	59	1276302	382722	0	3	0	0	50	68	26748390	7.019236e-01	1
ETV6	233493	629	31	1836054	502428	0	9	1	0	4	3	1707356	7.020289e-01	1
GPR87	NaN	NaN	NaN	1440968	391714	0	5	2	0	26	68	18667954	7.020557e-01	1
ZBTB8OS	1441027	144	28	778932	175344	0	1	0	0	50	67	32860702	7.021688e-01	1
FAU	3267059	207	46	541206	166914	0	1	0	0	50	73	32335232	7.022066e-01	1
ANGEL2	315884	412	12	2229454	581108	0	7	2	0	38	77	27061424	7.022507e-01	1
UNC50	260302	696	39	1057684	291116	0	2	1	0	50	118	33717752	7.023461e-01	1
RSAD2	40919	1132	10	1480870	383846	0	10	2	0	5	32	5057438	7.023589e-01	1
DENND2A	356082	503	31	4048086	1175142	0	27	8	0	7	28	5808270	7.023812e-01	1
ZC3H18	626708	184	39	3817666	1122314	0	9	3	0	50	66	33449678	7.023944e-01	1
TIMP2	681697	157	24	908192	236602	0	2	0	0	50	83	34592224	7.024447e-01	1
BTC	110870	606	3	736220	201196	0	3	0	0	50	177	34833884	7.024825e-01	1
ZNF682	468677	845	-59	2059730	487816	0	9	1	0	13	31	8605344	7.026881e-01	1
HIST1H2BJ	227588	622	29	497932	151178	0	2	1	0	37	100	21521790	7.027600e-01	1
C6orf222	891439	192	38	2636904	740154	0	17	0	0	2	8	2558786	7.027706e-01	1
CATSPER2	774279	286	51	2233388	595720	0	6	2	0	50	73	30464334	7.031361e-01	1
MYD88	302137	411	32	1290914	344506	0	3	1	0	50	91	32833726	7.031683e-01	1
FAM19A2	136152	930	-44	551884	141062	0	7	1	0	2	2	546826	7.032139e-01	1
BDH2	350185	454	27	1035204	269760	0	2	0	0	8	9	6044310	7.034267e-01	1
TPSAB1	1275017	294	21	1094214	332142	0	3	0	0	50	83	34615266	7.034552e-01	1
ZNF22	79469	905	15	921680	223114	0	3	1	0	50	194	32753922	7.035265e-01	1
FAM50A	2277674	NaN	40	1476374	327646	0	4	1	0	50	91	32473484	7.035838e-01	1
NAP1L2	196410	NaN	-3	1854600	477138	0	14	1	0	2	4	1296534	7.037104e-01	1
ZFP36	1579611	230	36	1213358	450724	0	8	4	0	4	10	2235636	7.037410e-01	1
HDAC11	370030	199	39	1416802	414194	0	5	1	0	50	108	34278066	7.039181e-01	1
CCDC148	133882	759	-5	2585200	581108	0	13	1	0	11	24	5849858	7.040002e-01	1
RNLS	193044	396	33	1495482	404640	0	4	1	0	50	97	34001562	7.041598e-01	1
TANC2	778921	453	-27	7902282	2333424	0	19	1	0	1	4	3785632	7.041755e-01	1
P2RY12	51795	505	10	1351048	390590	0	4	1	0	15	41	13634682	7.041993e-01	1
C19orf73	2011861	267	47	470956	186584	0	1	0	0	50	78	32579140	7.042927e-01	1
DCTN6	452029	297	47	801412	208502	0	1	0	0	50	64	33954916	7.050358e-01	1
STRN3	431319	370	14	3270278	880654	0	13	3	0	11	23	8199580	7.050547e-01	1
NPPB	519155	207	43	526032	173658	0	2	1	0	23	50	12824278	7.051308e-01	1
HAUS4	1240941	185	38	1511218	390590	0	4	1	0	50	100	34632688	7.052134e-01	1
LCA5L	339359	346	25	2752114	692384	0	6	2	0	41	76	27636912	7.052416e-01	1
ZNRD1	1820240	496	30	531652	137690	0	1	0	0	50	125	29822530	7.052738e-01	1
ATR	564756	403	24	10852220	2836414	0	28	5	0	1	5	3918264	7.052893e-01	1
PIGR	467960	385	26	3040982	895828	0	9	4	0	25	49	14350108	7.053477e-01	1
GPR123	296872	499	-10	2165948	705310	0	11	4	0	41	144	32402672	7.053833e-01	1
PFN1	1416161	231	30	559752	166914	0	1	1	0	50	66	29490950	7.054979e-01	1
PPP1CA	1269888	177	51	1389264	381036	0	3	0	0	2	1	1937214	7.055781e-01	1
GUCA1C	90728	971	-15	877844	207940	0	6	0	0	44	224	32864074	7.056059e-01	1
STRBP	341358	431	29	2753800	758138	0	5	1	0	23	34	16880232	7.057667e-01	1
TUBA1C	2154742	171	49	1785474	515916	0	3	2	0	50	75	31578218	7.058728e-01	1
C1orf61	2199280	201	27	643490	184336	0	4	2	0	6	16	2872944	7.058882e-01	1
SKIL	368934	202	23	2781900	716550	0	9	2	0	19	54	15412850	7.059415e-01	1
RTN4RL2	923775	197	9	1575286	565934	0	4	0	0	9	6	4175660	7.060900e-01	1
DYNLT3	105234	NaN	28	503552	115210	0	1	0	0	50	147	43058192	7.061248e-01	1
RAB11FIP5	489748	460	18	2521132	813776	0	10	1	0	3	4	2368268	7.061468e-01	1
DCAKD	831501	191	28	908754	284934	0	3	0	0	50	125	37603420	7.062549e-01	1
SERPINF1	1447501	189	32	1670826	495684	0	2	2	0	50	94	34066754	7.062709e-01	1
FANCG	782447	350	42	2466618	772188	0	8	0	0	5	12	5054628	7.064147e-01	1
PNPLA1	839966	358	30	2124360	664284	0	10	4	0	29	61	17542268	7.064494e-01	1
OGDH	1420793	179	56	4394840	1221226	0	10	3	0	50	58	27729080	7.065659e-01	1
MIF4GD	1723762	171	31	1054874	285496	0	4	2	0	7	16	5671142	7.067188e-01	1
DHX16	2115149	171	41	4204322	1249888	0	9	6	0	50	90	36509206	7.067527e-01	1
MRPL37	465615	313	26	1690496	497932	0	4	2	0	50	92	29017746	7.068729e-01	1
TTC9B	1005838	400	30	921118	311348	0	2	2	0	50	90	28445630	7.069799e-01	1
SPATA16	222219	577	-15	2364334	586166	0	14	2	0	6	11	2781338	7.071243e-01	1
SOD1	268523	621	34	636184	174782	0	2	0	0	50	87	24730810	7.071356e-01	1
PRRG2	2080142	210	41	813214	254024	0	1	0	0	50	68	34468584	7.073218e-01	1
SCAMP2	764533	195	46	1336998	389466	0	2	1	0	50	92	33985264	7.073243e-01	1
PEX26	516479	239	27	1201556	379912	0	4	2	0	13	21	7124474	7.073784e-01	1
RABGAP1L	235125	938	7	3558022	896390	0	19	4	0	4	13	3364694	7.073931e-01	1
CYP4A11	492091	578	5	2117616	590100	0	9	3	0	10	29	8842508	7.074183e-01	1
OAS1	621550	527	22	1896188	494560	0	5	0	0	1	1	2533496	7.074285e-01	1
C14orf28	228479	577	-32	1279674	318654	0	7	0	0	8	26	4791050	7.074387e-01	1
KLK5	581408	606	29	1190316	337200	0	10	3	0	9	31	5196252	7.074785e-01	1
TGFBI	337362	298	32	2749304	818272	0	8	2	0	17	30	12619710	7.075087e-01	1
PAK1	502767	479	27	2357590	587852	0	7	2	0	6	8	3983456	7.075527e-01	1
PBOV1	341233	545	21	545140	146120	0	1	0	0	35	83	24062592	7.077744e-01	1
EFNA2	2214581	234	29	841876	260768	0	2	1	0	8	13	6750744	7.079185e-01	1
VIL1	739473	144	37	3391670	924490	0	12	5	0	39	85	25555264	7.080491e-01	1
POLR3D	586506	193	43	1601138	470956	0	4	1	0	50	85	34469708	7.080822e-01	1
KDR	175189	706	3	5577850	1481432	0	59	13	0	7	38	4860176	7.081131e-01	1
OR5AC2	200002	811	-15	1207738	356870	0	9	3	0	42	253	29925376	7.081817e-01	1
KCNG3	254123	368	24	1694430	522660	0	5	0	0	3	5	3633330	7.083786e-01	1
ZNF808	546511	1005	-53	3676042	916622	0	11	3	0	37	65	21359372	7.085292e-01	1
MDGA1	359430	461	50	3789566	1153786	0	14	5	0	20	61	19225458	7.085448e-01	1
HSDL1	550248	435	13	1329692	371482	0	2	2	0	18	34	10423976	7.085757e-01	1
E2F2	1050775	159	32	1724216	531652	0	5	3	0	15	21	7194724	7.086083e-01	1
PLAC8L1	396247	406	-2	728352	195576	0	2	0	0	18	46	10728580	7.087741e-01	1
PLEKHO1	1202779	309	41	1626990	483882	0	6	3	0	14	44	13444726	7.088279e-01	1
SLC26A5	355264	620	17	3080884	874472	0	12	5	0	27	82	20121848	7.091745e-01	1
FAM150A	105913	682	-11	527156	157360	0	2	0	0	20	121	19201292	7.092053e-01	1
EIF4EBP2	551720	338	46	490064	135442	0	1	0	0	50	86	36187180	7.093060e-01	1
IQCF2	849777	453	39	673276	181526	0	2	1	0	50	100	28730002	7.093385e-01	1
DEK	467694	497	4	1611816	357432	0	5	1	0	37	77	21658356	7.093641e-01	1
CASS4	254881	551	-25	3092686	921680	0	31	10	0	14	118	15593814	7.093649e-01	1
ZNF75A	1397628	303	32	1235838	286620	0	3	2	0	7	10	4323466	7.094030e-01	1
ZCCHC8	866834	187	42	2900482	768254	0	7	1	0	17	27	9660780	7.095110e-01	1
MBD3	2122824	221	35	1191440	322588	0	2	1	0	12	8	6880566	7.096656e-01	1
FAM195A	1115707	213	39	644052	197262	0	2	2	0	5	8	2623978	7.098597e-01	1
LAGE3	2163759	NaN	42	547950	193890	0	1	0	0	50	87	34892894	7.099012e-01	1
OSGIN1	387177	550	-6	2184494	693508	0	7	2	0	29	45	13861168	7.099716e-01	1
KIF4B	516166	461	38	4919186	1327444	0	43	13	0	9	33	5340686	7.100019e-01	1
OR5AK2	474417	617	-38	1220664	343944	0	7	0	0	8	22	4995618	7.100241e-01	1
GPR37	34802	462	-24	2355904	756452	0	18	0	0	0	0	756452	7.100512e-01	1
CLDN9	1443513	234	49	801412	301232	0	2	2	0	44	64	24380122	7.101139e-01	1
SIM2	451019	447	47	2811124	866042	0	8	1	0	11	17	7533610	7.101713e-01	1
ZNF665	392290	946	-49	2765602	689012	0	13	2	0	13	28	7839338	7.102323e-01	1
SPINK13	72574	418	-9	415880	91606	0	2	0	0	50	211	34365176	7.103548e-01	1
NAT2	322678	627	-26	1162216	316406	0	5	2	0	50	222	34954152	7.105347e-01	1
CMAS	605789	955	-13	1762432	488378	0	11	0	0	1	7	2282282	7.107129e-01	1
KRTAP13-4	14979	1035	-68	626630	184336	0	11	2	0	21	107	6394998	7.107297e-01	1
CDCP2	465615	313	26	1753440	542892	0	7	3	0	45	86	25666540	7.108621e-01	1
ST3GAL4	349521	514	31	1365098	371482	0	4	2	0	11	31	7928134	7.111570e-01	1
TMEM41A	953031	366	31	1048692	322026	0	2	0	0	50	107	31919914	7.115218e-01	1
PDSS2	235480	588	33	1615750	454658	0	5	1	0	23	38	13506546	7.115743e-01	1
GAR1	212757	462	28	878968	264140	0	2	0	0	50	68	28569270	7.116026e-01	1
ABCA13	93300	878	-11	20330350	5384522	0	111	23	0	2	28	6831110	7.116158e-01	1
SNX25	295066	528	30	3520930	854240	0	10	1	0	13	30	9470824	7.116978e-01	1
GOLT1B	518837	836	-23	574364	155674	0	4	1	0	50	209	26428050	7.117100e-01	1
EIF1	1617880	323	9	477138	119706	0	2	1	0	6	10	2919590	7.117562e-01	1
SLC36A3	871795	530	57	2063102	594034	0	5	3	0	38	89	27209792	7.117920e-01	1
TAB2	431448	177	42	2766726	783990	0	8	1	0	8	15	6282598	7.117927e-01	1
ANXA2	431518	299	14	1519648	382160	0	3	1	0	10	11	5539072	7.118802e-01	1
PIM2	834040	NaN	38	1221226	390590	0	10	5	0	6	18	2696476	7.118814e-01	1
SLC7A7	1153069	351	36	2036126	614266	0	6	1	0	17	22	9611886	7.120049e-01	1
ALG1	552298	419	3	1891692	544578	0	3	1	0	50	85	31315764	7.122360e-01	1
PKN3	1865107	197	38	3536666	1106578	0	7	0	0	12	12	8245664	7.122435e-01	1
GPS2	1911735	206	36	1368470	361366	0	1	1	0	50	60	34844000	7.124800e-01	1
PAIP1	482851	434	19	1955198	540082	0	7	1	0	39	66	19587948	7.125401e-01	1
PGRMC1	613514	NaN	19	775560	229296	0	2	0	0	50	79	28375942	7.126022e-01	1
PLXDC1	1452583	212	26	2061978	559752	0	6	2	0	50	81	31939584	7.126273e-01	1
KLC2	2133752	236	53	2522256	736782	0	6	2	0	34	77	27592514	7.127456e-01	1
ZNF528	548808	989	-53	2578456	630002	0	11	1	0	16	32	9915366	7.128326e-01	1
EPB41L5	218487	406	27	3331536	851430	0	7	2	0	45	72	27736948	7.129580e-01	1
ACOT7	643590	176	26	1868088	544578	0	5	2	0	32	39	13810588	7.130216e-01	1
ZNF254	384073	1381	-62	2705468	653044	0	11	1	0	4	11	3395604	7.130662e-01	1
UBE2U	175464	384	0	980128	221990	0	2	1	0	50	152	39024156	7.132080e-01	1
NEUROD2	1164935	239	28	1466258	477700	0	4	1	0	36	56	22581160	7.132140e-01	1
CTSW	3779084	287	42	1547186	423748	0	2	0	0	50	64	31165710	7.133931e-01	1
BBOX1	178328	527	-18	1608444	401268	0	12	5	0	5	25	4143626	7.134012e-01	1
TFAP2A	199695	375	6	1827062	536710	0	6	4	0	19	37	11465924	7.141094e-01	1
GPRC5A	719556	169	17	1403876	427120	0	2	0	0	50	82	32666812	7.143092e-01	1
ZNF652	748320	256	25	2468304	628878	0	7	0	0	50	103	39261320	7.144079e-01	1
MX2	241283	506	46	2944318	764882	0	9	4	0	26	49	14954258	7.144080e-01	1
KCNS3	143212	1197	6	1955198	540082	0	10	3	0	19	65	10243574	7.144238e-01	1
CST9	189307	772	-47	650796	165228	0	7	2	0	12	110	11915524	7.144958e-01	1
TMEM150B	1028808	209	19	939102	284934	0	2	1	0	50	108	28724944	7.145105e-01	1
ARHGDIB	360900	426	8	842438	212998	0	2	1	0	28	40	15068344	7.145568e-01	1
FOXL2	345888	340	21	1423546	483320	0	8	4	0	8	29	5586842	7.145632e-01	1
SGPP1	321254	311	18	1701174	551322	0	4	1	0	37	94	32540924	7.145644e-01	1
C9orf153	311398	417	8	432178	107342	0	1	0	0	50	100	33563202	7.145743e-01	1
OR1F1	1493009	253	42	1207738	373730	0	3	3	0	13	22	8820028	7.146257e-01	1
DUSP5	493408	157	51	1490424	477138	0	3	1	0	50	69	31772670	7.148472e-01	1
ARFGAP1	1278630	332	62	1757936	438922	0	7	1	0	38	74	19505334	7.148511e-01	1
CYP11A1	641004	222	46	2103566	590662	0	5	1	0	14	27	10907296	7.149618e-01	1
RBM18	319049	597	19	788486	211312	0	2	1	0	8	27	7041298	7.151273e-01	1
ATP6V1D	484235	291	32	1035204	273132	0	2	0	0	31	40	16502568	7.152242e-01	1
PRDM16	248448	632	16	5105770	1464572	0	24	4	0	6	16	5441284	7.153132e-01	1
TMEM119	437636	399	40	1075106	368110	0	8	3	0	7	24	5061934	7.153375e-01	1
EXTL3	403198	327	42	3591742	1088594	0	13	2	0	5	20	7212146	7.153540e-01	1
HERC1	706823	369	40	19512078	5599206	0	35	3	0	1	3	5918984	7.155662e-01	1
LDLR	1808766	233	33	3559146	910440	0	9	3	0	50	76	32078398	7.156243e-01	1
LMAN1	292594	549	35	2121550	547388	0	9	0	0	5	11	4175660	7.156439e-01	1
C17orf97	248876	591	1	382722	136566	0	2	1	0	50	167	28599618	7.157516e-01	1
MARCH3	298349	603	27	1005980	305728	0	3	0	0	50	137	39982366	7.157574e-01	1
RILP	1361271	198	27	1574162	506362	0	4	2	0	21	45	17610270	7.158651e-01	1
XKRX	363715	NaN	37	1777044	512544	0	5	2	0	50	108	35801648	7.158978e-01	1
SLC35B1	880183	361	30	1312270	378788	0	6	2	0	31	91	19722266	7.159379e-01	1
AMY2B	31276	974	-19	2119864	540644	0	16	4	0	31	163	20366880	7.159897e-01	1
TCEAL4	490345	NaN	31	902010	204006	0	2	0	0	50	87	34910878	7.159915e-01	1
ARL11	425192	296	62	761510	241660	0	2	2	0	9	13	6025764	7.162317e-01	1
SIRT2	1989663	219	30	1640478	433302	0	4	2	0	50	85	34483196	7.163244e-01	1
PARD6B	480540	161	43	1483118	417004	0	4	1	0	17	21	8144504	7.163269e-01	1
