gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
DCAF12	779457	142	39	1005416	210152	0	6	1	0	50	104	13157608	9.046454e-01	1
LMBRD2	174910	599	-4	1613200	266832	0	6	1	0	23	38	5266008	9.047288e-01	1
CLCA4	279475	692	-14	2062280	391528	0	20	6	0	50	144	11574492	9.047324e-01	1
STX12	726175	202	30	654000	98536	0	5	0	0	4	8	1108312	9.047610e-01	1
DHRS7B	409501	382	-18	706756	168732	0	4	2	0	44	98	11365648	9.048105e-01	1
C8orf47	630526	229	39	821860	166116	0	4	0	0	13	64	5062396	9.048828e-01	1
JAGN1	950574	170	54	405480	79352	0	2	1	0	50	140	12804012	9.049221e-01	1
HABP2	189589	596	2	1303640	206664	0	9	3	0	50	166	12636588	9.049276e-01	1
COL9A2	627703	373	18	1487632	427280	0	9	3	0	12	12	2335652	9.049346e-01	1
POLR3A	362530	184	31	3149228	594268	0	27	7	0	36	107	11517376	9.049926e-01	1
DNAJB12	822407	145	45	908188	192276	0	4	2	0	50	120	14306032	9.050071e-01	1
SNF8	793101	174	29	593832	109872	0	3	0	0	50	125	14418084	9.050636e-01	1
IPO7	566709	145	21	2418928	382808	0	17	4	0	12	36	3612260	9.050863e-01	1
FAM114A2	171379	592	5	1149296	219744	0	8	1	0	3	3	659668	9.051050e-01	1
SLC43A3	923815	191	-3	1082152	243288	0	9	2	0	50	113	11430612	9.051623e-01	1
PBX4	818567	284	-1	828836	177452	0	7	1	0	34	76	8232552	9.051713e-01	1
CMTM7	306655	592	19	385860	88508	0	6	1	0	19	58	4842652	9.051911e-01	1
PPARG	372685	222	25	1150168	196200	0	6	1	0	50	116	13994728	9.052282e-01	1
UFSP2	173409	422	20	1070380	197508	0	6	1	0	28	73	7010008	9.052386e-01	1
C22orf24	531528	344	-1	357956	70196	0	1	0	0	50	112	12038832	9.052484e-01	1
CYB5R3	858524	189	74	777824	148240	0	4	0	0	5	8	1803296	9.053103e-01	1
CCND2	305146	860	35	648332	124260	0	4	2	0	18	36	3204600	9.054064e-01	1
GSTA2	539666	498	11	520148	84148	0	2	1	0	50	165	13122728	9.054099e-01	1
CLIC5	62331	701	13	981000	168296	0	11	1	0	35	121	9244072	9.054120e-01	1
MCAM	1087523	214	48	1449264	297352	0	10	4	0	42	109	12256832	9.054923e-01	1
AGAP5	NaN	NaN	NaN	1524692	298660	0	11	3	0	50	275	24800552	9.054973e-01	1
TTC30A	380902	434	27	1472808	269448	0	12	5	0	9	36	3640600	9.055220e-01	1
PDC	278089	492	-7	574212	82404	0	2	0	0	50	153	15978964	9.056071e-01	1
KIFC3	691782	148	29	1844280	411584	0	14	4	0	47	83	11894952	9.056211e-01	1
DRD4	1774224	236	57	849764	261164	0	6	2	0	50	81	11499936	9.056914e-01	1
CPSF3L	1744013	273	28	1364680	265088	0	13	0	0	2	5	983616	9.057299e-01	1
DPM1	386595	367	36	601244	109436	0	3	1	0	50	138	12906908	9.057964e-01	1
ZNF530	532349	849	-37	1348984	227592	0	9	1	0	32	76	6500760	9.058107e-01	1
FAM53B	300236	352	32	916036	200996	0	6	2	0	21	36	4707492	9.058653e-01	1
MAF1	2720766	211	27	602988	93740	0	4	2	0	5	21	1691680	9.058671e-01	1
TMEM8A	1549307	207	37	1660724	400684	0	13	3	0	50	137	16617268	9.059409e-01	1
POMGNT1	908945	190	29	1498532	303892	0	11	1	0	11	45	4594132	9.059462e-01	1
REV3L	343769	434	41	7037476	1261348	0	59	13	0	7	21	2689248	9.059987e-01	1
WDR18	2292363	206	44	948300	217564	0	6	1	0	50	93	13104852	9.060344e-01	1
FAM194A	359484	397	30	1529052	256804	0	9	5	0	9	14	1791960	9.060533e-01	1
ZNF526	790787	299	37	1427028	335284	0	14	2	0	50	130	16107148	9.061096e-01	1
PIGX	818753	446	45	624788	120772	0	2	0	0	49	119	15179340	9.061737e-01	1
SMC6	135213	1245	1	2570220	377140	0	19	3	0	10	19	2949104	9.061988e-01	1
DNAJB11	592490	436	40	823604	146932	0	5	2	0	50	158	17715988	9.062795e-01	1
FOXL2	345888	340	21	775208	211024	0	8	1	0	6	13	1687320	9.063213e-01	1
NUDT6	126682	414	19	696292	148676	0	7	2	0	11	27	3222912	9.064086e-01	1
HIST3H3	626588	351	7	286888	73248	0	3	0	0	50	207	17923960	9.064300e-01	1
OR51A2	65798	1006	-15	675364	144316	0	4	0	0	13	24	2581120	9.064714e-01	1
AS3MT	711862	192	45	868512	150856	0	2	0	0	50	103	14367944	9.065258e-01	1
ZNF556	1287128	291	27	1033320	174400	0	8	3	0	18	56	4489492	9.065272e-01	1
CCBL2	316278	598	5	1050760	183992	0	5	2	0	40	88	9111092	9.065640e-01	1
PNMA2	194700	452	14	790468	164372	0	6	1	0	50	121	13516000	9.065651e-01	1
PPAT	651147	594	16	1161068	228900	0	7	4	0	8	23	2556268	9.066079e-01	1
CYP1A1	746043	199	41	1130984	231952	0	7	3	0	45	122	11152008	9.066438e-01	1
LSM1	705837	277	46	305636	55372	0	1	1	0	39	109	11613296	9.066504e-01	1
UEVLD	630607	341	24	1079100	195764	0	3	0	0	25	62	8623208	9.066656e-01	1
XPO7	489191	222	26	2529672	457800	0	21	6	0	14	27	2866700	9.067303e-01	1
DNAJB9	171249	838	6	519712	73248	0	2	0	0	50	137	11088352	9.068288e-01	1
CYP4F22	772367	543	20	1191588	241108	0	15	3	0	6	5	745560	9.069527e-01	1
IL17D	385825	434	29	420304	117720	0	3	1	0	50	137	13566576	9.069784e-01	1
SLC6A16	2237411	309	35	1617560	348800	0	10	2	0	2	3	708064	9.069945e-01	1
ELF1	291800	476	39	1355960	290376	0	5	2	0	17	29	3843776	9.070014e-01	1
GLYATL1	368006	741	-11	764308	132108	0	7	2	0	21	69	4933340	9.070136e-01	1
CAB39	503356	395	29	807472	115104	0	3	1	0	50	125	14221884	9.071007e-01	1
STRAP	323662	534	22	806600	143008	0	5	0	0	11	45	4471180	9.071418e-01	1
LSP1	871765	481	43	786108	138212	0	4	0	0	26	52	7706300	9.071419e-01	1
SERPINB5	200746	166	24	859356	145188	0	3	2	0	11	30	3035868	9.071501e-01	1
ZNF689	2255010	158	60	1076048	241544	0	10	0	0	3	7	1392584	9.071649e-01	1
CLN6	376180	365	33	690188	146932	0	4	2	0	2	4	804856	9.071745e-01	1
PXN	1615004	187	57	1322388	264652	0	8	3	0	32	90	9220092	9.072934e-01	1
ASCC1	761166	140	40	834940	132980	0	3	1	0	50	116	13355116	9.073039e-01	1
NUBPL	335822	583	-7	718528	155216	0	3	2	0	43	84	8159304	9.073279e-01	1
RBM5	965735	196	35	1892240	326128	0	14	1	0	4	5	1189844	9.073426e-01	1
ZNF212	667346	385	37	1095232	218000	0	7	2	0	40	99	13214288	9.073541e-01	1
GTF3C6	320358	372	33	507068	71940	0	1	1	0	50	118	11986948	9.073787e-01	1
NOP2	2764720	179	42	1794576	374088	0	10	2	0	50	141	16618140	9.075413e-01	1
MED11	1272092	222	28	261600	55808	0	1	0	0	50	139	15337608	9.075537e-01	1
ZFP90	765949	421	34	1457548	221052	0	6	3	0	50	126	13642440	9.076185e-01	1
INA	522257	125	41	1066456	250264	0	10	3	0	50	83	10497136	9.076639e-01	1
GJC1	1162976	172	29	879848	162192	0	4	1	0	50	87	12455648	9.077022e-01	1
RIC8B	230956	396	11	1174584	216256	0	8	2	0	25	93	8877396	9.077148e-01	1
VRK3	1661159	187	40	1086076	200996	0	4	1	0	46	100	12770876	9.077465e-01	1
CCL8	40425	871	-32	227156	41420	0	3	3	0	4	11	436436	9.077998e-01	1
OR14C36	104321	936	-39	665336	151728	0	8	1	0	9	35	1498096	9.078005e-01	1
MRPL3	276806	843	15	790032	154344	0	5	2	0	25	57	4836984	9.078188e-01	1
NUDT18	584373	219	34	684084	172220	0	4	1	0	33	93	9616852	9.078724e-01	1
CCL4L1	NaN	NaN	NaN	416816	87200	0	1	0	0	50	272	24589092	9.080300e-01	1
NFIB	135826	563	-17	942196	187044	0	8	2	0	6	27	1873492	9.081048e-01	1
P4HA1	539936	354	44	1292740	221052	0	5	1	0	50	91	12094204	9.081239e-01	1
LIPA	254295	263	31	923012	153908	0	4	0	0	14	24	2990524	9.081270e-01	1
C17orf59	1381225	202	37	722452	214076	0	3	1	0	32	117	14180900	9.081817e-01	1
ZNF737	NaN	NaN	NaN	1226032	189224	0	15	5	0	2	9	737712	9.081994e-01	1
AP2M1	1456939	257	45	1014572	161756	0	8	1	0	42	125	12344468	9.082502e-01	1
NUP37	232146	467	9	753408	131672	0	3	1	0	37	72	8813740	9.082561e-01	1
DPY19L4	449158	380	32	1675112	281656	0	11	2	0	50	85	10814544	9.083291e-01	1
ZNF93	525535	761	-55	1421796	213204	0	6	0	0	4	6	923012	9.083754e-01	1
TMEM68	319097	538	-3	589036	99844	0	4	1	0	50	122	10712956	9.083935e-01	1
ZNF333	1032767	448	29	1509868	270756	0	9	2	0	47	144	14405004	9.084226e-01	1
SCARA3	350607	232	30	1330672	304328	0	11	5	0	4	14	1821172	9.084235e-01	1
PCGF6	533950	125	43	797444	153908	0	2	2	0	50	93	10968452	9.085260e-01	1
UAP1L1	1951939	202	40	1100464	258112	0	7	2	0	50	121	13742720	9.085883e-01	1
TM2D3	322884	469	-9	550232	117720	0	5	1	0	40	147	12180532	9.086444e-01	1
C6orf118	31222	466	-31	1063404	195764	0	21	8	0	6	38	1531232	9.086745e-01	1
CD28	320806	477	19	496168	92432	0	2	1	0	29	82	7990572	9.087157e-01	1
OR11H6	371813	563	-29	705448	159576	0	3	0	0	3	2	756460	9.087636e-01	1
FAM45A	721947	194	19	814448	151728	0	3	1	0	32	77	10942728	9.088554e-01	1
CMKLR1	437015	597	27	818372	166988	0	5	2	0	8	12	1595324	9.088942e-01	1
TM4SF4	558016	159	6	454312	90688	0	4	2	0	1	11	837992	9.089065e-01	1
ZNF281	264057	431	9	1979004	368420	0	9	4	0	22	41	6327668	9.089635e-01	1
TAF1A	228041	467	-2	1072996	141700	0	7	1	0	50	139	12554184	9.089701e-01	1
ZNF516	113406	813	18	2482584	577264	0	28	7	0	15	34	4461588	9.089781e-01	1
FTL	1927185	211	43	398940	71940	0	1	1	0	25	62	7469116	9.090172e-01	1
KIF14	361992	370	7	3799304	612144	0	24	1	0	2	6	1512048	9.090410e-01	1
GMNN	422850	362	40	487448	82840	0	2	0	0	50	141	14772552	9.090652e-01	1
OOEP	732413	446	18	327436	71940	0	4	1	0	12	27	1975516	9.090885e-01	1
C1orf192	751212	293	30	392400	88944	0	2	1	0	9	31	2754648	9.090933e-01	1
MAPK3	NaN	NaN	NaN	884208	187480	0	5	0	0	4	4	1027652	9.090961e-01	1
MTMR6	330431	538	31	1446648	225848	0	10	3	0	43	122	12516252	9.092682e-01	1
TMEM27	170317	NaN	28	506196	94612	0	1	0	0	45	104	14199648	9.092789e-01	1
EFHC1	396934	431	34	1461036	257676	0	13	2	0	50	127	12225876	9.092817e-01	1
C4orf46	154316	534	-11	242852	58860	0	1	0	0	50	168	14872832	9.093321e-01	1
PA2G4	2785610	165	39	919524	155652	0	4	1	0	50	112	12814476	9.093438e-01	1
BPI	562486	350	45	1109184	218000	0	5	1	0	50	103	12763028	9.093561e-01	1
FUT5	1217326	294	35	805292	179196	0	4	1	0	50	115	11618528	9.094503e-01	1
C22orf29	NaN	NaN	NaN	766052	188788	0	5	2	0	50	274	24690680	9.094695e-01	1
FOXJ2	139049	167	22	1271376	267704	0	7	3	0	50	116	13376044	9.095027e-01	1
NAP1L2	196410	NaN	-3	1041604	164372	0	18	4	0	2	6	478292	9.095370e-01	1
MGAT5	177903	761	17	1703452	291684	0	12	5	0	50	140	13042940	9.095746e-01	1
SH3RF2	396248	406	-7	1563060	374524	0	13	2	0	5	22	2491304	9.096019e-01	1
CASQ2	287179	639	8	950916	130364	0	4	0	0	50	104	11825192	9.096021e-01	1
CSTB	919787	170	68	227592	38368	0	1	1	0	25	51	4806028	9.096079e-01	1
SMUG1	798393	279	48	574648	141264	0	5	1	0	50	117	11046496	9.096108e-01	1
FASTKD3	65781	1013	-18	1491120	260728	0	16	3	0	36	119	8934512	9.096706e-01	1
ZNF365	157974	731	-3	1577448	294736	0	9	2	0	17	26	2905504	9.097011e-01	1
HRSP12	635159	368	44	313484	66708	0	3	2	0	2	6	586856	9.097372e-01	1
GFPT1	481090	144	17	1569164	277732	0	6	2	0	50	98	12570752	9.099383e-01	1
C1orf112	212980	614	8	1972028	340516	0	10	2	0	26	54	7611688	9.100723e-01	1
KCNIP2	865397	335	45	773464	143880	0	2	1	0	50	144	16720164	9.100817e-01	1
TFAM	152882	326	-7	574212	92868	0	3	1	0	50	154	14155612	9.100869e-01	1
OR1F1	1493009	253	42	668388	149548	0	6	3	0	3	5	781312	9.100923e-01	1
ZNF260	644122	889	-48	950044	130364	0	4	2	0	50	134	9918564	9.101653e-01	1
NOVA1	15854	883	-41	1091744	276424	0	16	8	0	2	13	646588	9.101844e-01	1
LARP6	250598	339	10	1134908	234132	0	5	2	0	50	92	12023136	9.102057e-01	1
C15orf39	840096	203	46	2148608	599936	0	14	2	0	3	4	1260912	9.102308e-01	1
ZNF225	554986	634	-28	1639360	224104	0	10	3	0	50	116	10367208	9.102389e-01	1
PDS5B	243309	471	50	3354148	552412	0	23	6	0	50	142	15193728	9.102439e-01	1
LYNX1	427585	373	34	473932	104204	0	3	0	0	50	113	10600468	9.102508e-01	1
ZNF781	484296	888	-51	735968	122080	0	5	2	0	50	143	9806076	9.102708e-01	1
ZNF57	1119793	197	35	1267888	197072	0	7	3	0	46	127	12125160	9.102785e-01	1
MMACHC	809450	176	25	605168	145624	0	3	0	0	31	68	8503744	9.103182e-01	1
IL3	365169	484	35	350108	65836	0	2	1	0	50	132	11135004	9.103507e-01	1
SLC24A5	219744	588	-38	1112672	229336	0	9	3	0	16	65	4654300	9.104535e-01	1
SCEL	193860	752	51	1666392	247648	0	10	3	0	50	98	11053472	9.105612e-01	1
SLC35D1	387355	673	-4	798752	170912	0	5	1	0	18	28	2861904	9.105751e-01	1
DCDC2	362257	711	-12	1163684	204484	0	10	3	0	47	151	11050420	9.105987e-01	1
MBIP	81955	627	-10	798316	133852	0	4	0	0	19	26	3765296	9.106006e-01	1
VDAC1	615558	269	56	643972	126876	0	3	2	0	50	133	13302796	9.106046e-01	1
C1orf111	363646	391	1	585112	109000	0	4	3	0	6	11	1212952	9.106056e-01	1
KIAA1279	860888	246	52	1402176	245904	0	8	0	0	7	17	2536648	9.106089e-01	1
CA14	1213150	197	38	770848	148240	0	6	2	0	9	11	1137088	9.106328e-01	1
PDZD3	1258103	195	57	1093488	266832	0	4	1	0	23	45	7480888	9.106642e-01	1
C1orf122	445096	375	33	235004	65836	0	1	0	0	50	113	11987384	9.106696e-01	1
IL1RL1	240161	588	9	1281840	219744	0	8	2	0	37	89	9990940	9.106826e-01	1
LEMD1	662921	249	41	251136	44472	0	8	1	0	1	3	221488	9.106897e-01	1
EDDM3A	956361	577	8	344440	46216	0	2	0	0	50	210	14652652	9.107125e-01	1
SCN2A	119701	879	-9	4614188	807908	0	42	9	0	9	38	3288748	9.107446e-01	1
SPRYD3	1726226	177	38	1000184	195328	0	7	0	0	13	26	3964984	9.107577e-01	1
MRPS16	829738	249	44	301712	66272	0	1	0	0	50	134	14353120	9.107827e-01	1
IL18BP	747702	311	59	464776	93304	0	2	0	0	39	68	7868492	9.108036e-01	1
FTMT	70878	920	-16	526688	110744	0	8	2	0	3	13	978384	9.108840e-01	1
TMPRSS4	579148	447	50	1000620	187044	0	4	1	0	18	43	5533276	9.108902e-01	1
PROX2	884998	232	41	1291868	269884	0	5	1	0	50	117	16523092	9.109383e-01	1
RPA4	53531	NaN	36	572468	112924	0	5	1	0	50	166	12923476	9.109679e-01	1
TMEM95	1911735	206	36	417252	89380	0	2	0	0	50	152	14294696	9.109800e-01	1
HMGA1	1074764	233	36	247212	49268	0	1	0	0	50	108	10651916	9.110051e-01	1
KIF20A	1127160	314	50	2019116	374524	0	13	3	0	38	99	10692028	9.111902e-01	1
SLC10A3	2163759	NaN	42	983616	266832	0	5	3	0	50	114	14408056	9.112374e-01	1
CDC16	612511	283	46	1464524	222796	0	9	1	0	13	33	3989836	9.113615e-01	1
BTBD3	59672	322	-61	1170224	208408	0	10	2	0	50	157	11606756	9.114158e-01	1
MRPL4	1729517	200	31	716784	171784	0	5	2	0	50	132	15175416	9.115222e-01	1
NAA40	1322584	277	42	560260	86764	0	4	0	0	50	197	16878868	9.115572e-01	1
C10orf53	NaN	NaN	NaN	407224	73248	0	1	0	0	50	272	24575140	9.116260e-01	1
TGFA	715918	463	13	364060	74556	0	2	0	0	50	127	11826936	9.116410e-01	1
FIGN	20376	586	-11	1630204	361444	0	23	4	0	3	17	1278788	9.116428e-01	1
METTL5	338901	489	35	526688	79352	0	1	0	0	50	112	9373128	9.116766e-01	1
TRPC5	113544	NaN	10	2185232	397632	0	24	4	0	1	18	1412640	9.116891e-01	1
TCP1	648197	420	22	1248704	246776	0	6	0	0	8	20	3567352	9.117158e-01	1
PIK3R3	1116382	318	20	1088256	155216	0	8	3	0	12	29	2793888	9.117375e-01	1
HP1BP3	641625	206	30	1250884	240236	0	8	3	0	22	47	4835240	9.117383e-01	1
SCNN1D	1744013	273	28	1532976	361880	0	8	0	0	3	5	1345496	9.118507e-01	1
KCNE4	279069	585	3	371472	79352	0	3	2	0	42	140	11356492	9.118852e-01	1
FAM186B	2227486	224	53	1995572	365804	0	14	2	0	14	25	3385540	9.118882e-01	1
AQP12B	1077835	446	25	640484	173964	0	3	1	0	50	160	16353488	9.119070e-01	1
SBDS	485411	355	34	575520	95048	0	3	0	0	46	102	9803460	9.119861e-01	1
NDUFB10	1747301	183	46	405480	59296	0	2	0	0	50	120	12255088	9.120515e-01	1
KCNK16	190767	749	31	952224	213640	0	4	0	0	9	23	3058540	9.120695e-01	1
OR14I1	141426	710	-10	665336	150856	0	9	4	0	2	5	466084	9.120913e-01	1
HAUS2	534369	269	40	551540	86764	0	2	0	0	50	119	11828680	9.121206e-01	1
LHFPL2	214373	434	44	495296	107256	0	2	0	0	50	142	14630852	9.121871e-01	1
UBE2D3	380953	471	41	415508	69324	0	1	0	0	50	165	14071464	9.121966e-01	1
SLC25A44	2294665	211	39	679724	154780	0	3	0	0	6	5	1318900	9.122306e-01	1
RPE65	201619	477	-16	1229520	214512	0	8	3	0	25	75	4986968	9.123044e-01	1
ZDHHC7	481076	273	28	771720	157832	0	6	2	0	50	123	12197536	9.123083e-01	1
ZBED2	188186	406	-14	480908	91996	0	3	2	0	14	42	3007964	9.123469e-01	1
ZNF572	550341	596	20	1233880	159576	0	9	1	0	50	118	10176676	9.123517e-01	1
DHRS7C	77786	204	-62	691496	143880	0	5	2	0	40	135	9868424	9.123687e-01	1
OSBPL8	586978	492	3	2072308	336156	0	11	0	0	7	6	1379940	9.123947e-01	1
WDR66	814234	162	38	2652188	479164	0	12	7	0	16	19	2983548	9.124096e-01	1
FAU	3267059	207	46	296044	70196	0	1	0	0	50	116	13031604	9.125129e-01	1
MMP7	524316	359	17	605604	114668	0	2	1	0	25	48	6058656	9.125595e-01	1
RUSC1	1668953	177	44	2002112	510992	0	22	3	0	2	5	826220	9.125806e-01	1
CREB3L4	2028800	222	34	880284	187044	0	4	0	0	19	23	3587408	9.125888e-01	1
SLC38A9	340223	390	24	1285764	233260	0	7	2	0	36	77	10024512	9.126184e-01	1
TMEM43	312564	463	27	892492	194892	0	6	3	0	13	25	3414752	9.126449e-01	1
CC2D2B	515809	798	33	941324	145188	0	5	0	0	14	13	1904448	9.126770e-01	1
HOXD4	245316	874	13	545000	128184	0	9	1	0	6	26	1427028	9.126811e-01	1
KPTN	797690	276	38	970536	211024	0	6	2	0	50	111	14433780	9.127038e-01	1
TSPAN6	182582	NaN	-2	564620	104204	0	2	0	0	20	64	6081328	9.127496e-01	1
ATP5G2	1616455	189	50	421612	112924	0	2	0	0	25	66	7326544	9.127754e-01	1
FAM101A	1197100	504	34	296480	66272	0	2	0	0	50	219	19064100	9.127769e-01	1
EPGN	172790	402	18	309560	53192	0	1	0	0	50	130	10892588	9.128315e-01	1
ZNF490	2001150	409	-6	1219928	180504	0	11	2	0	50	180	14050100	9.128534e-01	1
KCTD21	551110	208	23	575520	110744	0	9	3	0	4	17	1215568	9.129351e-01	1
HNF1A	1225663	380	40	1362936	323512	0	9	3	0	50	106	11249236	9.129591e-01	1
NDUFV3	441011	206	66	1024164	228028	0	3	1	0	33	76	9620340	9.129671e-01	1
PFN3	1038665	261	59	282528	81968	0	3	0	0	19	65	6727916	9.130370e-01	1
ALDH1L1	203027	610	30	2021732	417252	0	13	2	0	5	7	1380376	9.130742e-01	1
TAF8	490949	186	35	695420	147804	0	5	1	0	50	124	12149140	9.130857e-01	1
C4orf22	46363	1141	-4	537152	94176	0	6	3	0	19	82	4891048	9.131258e-01	1
SERPIND1	435437	288	41	1117468	204484	0	7	1	0	6	19	2247580	9.131713e-01	1
COX7C	84088	829	-14	148676	27468	0	1	0	0	7	29	1480656	9.131977e-01	1
FBXW4	764146	385	29	904264	204048	0	8	2	0	50	131	12657516	9.132325e-01	1
CCDC102B	70753	1048	-8	1202488	166552	0	11	3	0	50	178	13075640	9.132452e-01	1
NEU2	410526	294	33	811832	187480	0	7	5	0	12	33	2713228	9.132518e-01	1
WDR45	833689	NaN	41	823168	158704	0	4	0	0	41	111	12169196	9.132545e-01	1
DNAJB4	373296	256	1	750792	140392	0	5	2	0	19	68	6384784	9.132758e-01	1
BCL9	NaN	NaN	NaN	3006220	747740	0	25	8	0	30	99	10464872	9.133516e-01	1
SCN10A	304612	680	21	4353460	858484	0	60	9	0	0	9	858484	9.133962e-01	1
SRR	780080	271	29	750792	165680	0	4	2	0	36	107	10893896	9.134264e-01	1
PTH2	2173457	290	44	203612	67580	0	1	0	0	50	111	12774800	9.134510e-01	1
KLRC4	378365	334	0	365368	61040	0	1	2	0	16	51	3497156	9.134597e-01	1
ZNF16	1539444	440	23	1542132	251572	0	8	1	0	37	79	8940616	9.135235e-01	1
COG6	73269	761	11	1523820	282964	0	10	3	0	40	121	10576052	9.135377e-01	1
PDK4	195488	393	-3	938708	173964	0	6	1	0	50	139	13340292	9.135457e-01	1
TES	445405	363	-9	983616	141264	0	3	0	0	15	41	5197120	9.135816e-01	1
SKA3	447305	240	43	981436	167860	0	3	0	0	9	4	1333724	9.136458e-01	1
DEFB125	86	430	NaN	338772	75428	0	4	0	0	4	11	767796	9.137859e-01	1
ARPC1A	903923	263	51	852816	149112	0	6	1	0	50	127	14738108	9.138699e-01	1
BST1	174344	327	66	726376	136032	0	5	0	0	32	83	9431552	9.138987e-01	1
PNRC1	307937	375	29	688444	173092	0	3	2	0	50	119	12220208	9.139060e-01	1
ACSL5	184750	409	-4	1696040	309560	0	16	0	0	3	6	1040732	9.139227e-01	1
DUSP23	801453	497	6	316972	85020	0	1	0	0	50	144	11966892	9.139496e-01	1
FGFBP2	175145	435	33	487012	102460	0	5	1	0	50	156	15214656	9.139816e-01	1
TMEM106A	1341175	172	25	591216	121208	0	2	0	0	25	61	7718072	9.140675e-01	1
FAM189B	1574928	194	45	1394328	394144	0	11	0	0	4	8	1465832	9.140767e-01	1
JUNB	1937827	226	32	710244	200124	0	4	3	0	50	139	13519052	9.141274e-01	1
CCDC24	875223	214	39	677980	155652	0	4	2	0	50	100	12680188	9.141451e-01	1
ZPBP2	1602321	292	18	783492	127748	0	3	0	0	4	3	764308	9.142128e-01	1
OR2T1	104321	936	-39	797008	170040	0	8	4	0	9	35	1498096	9.142367e-01	1
LZTR1	577297	192	58	1890932	379756	0	19	3	0	14	31	3638420	9.142762e-01	1
SPTLC3	64005	571	-59	1245652	239364	0	17	1	0	1	1	304764	9.143335e-01	1
ZNF280D	229613	626	9	2351784	367112	0	12	5	0	16	30	4442404	9.143347e-01	1
BPGM	388879	392	23	585112	102024	0	7	2	0	2	5	535844	9.143492e-01	1
ZNF215	403341	827	6	1192460	176580	0	4	1	0	23	52	5323560	9.144081e-01	1
FBXO22	550701	339	47	924320	183992	0	6	1	0	50	119	14398028	9.144445e-01	1
ZMYND12	571804	519	24	847148	134724	0	4	1	0	50	150	11929396	9.144636e-01	1
TLE3	300053	417	28	1735280	353160	0	8	3	0	25	48	7088924	9.145159e-01	1
SLC39A2	1005555	429	4	654872	166552	0	3	0	0	7	5	1074304	9.145369e-01	1
SAP18	447305	240	43	385424	79352	0	2	0	0	50	98	11594548	9.145392e-01	1
OR1G1	445889	579	-8	676236	145188	0	4	3	0	6	8	931296	9.145715e-01	1
OR6C68	802038	706	3	693676	136468	0	3	0	0	17	55	4900640	9.146547e-01	1
LMBR1	338947	615	6	1123572	216692	0	6	1	0	13	31	3313164	9.146588e-01	1
MTERFD1	217849	671	12	957456	162192	0	7	1	0	46	177	13952436	9.146738e-01	1
ACAD11	210777	598	19	1780188	329180	0	13	2	0	5	13	1775392	9.147360e-01	1
TMPO	487754	218	21	2101956	443412	0	19	5	0	15	27	3117836	9.147424e-01	1
TAS2R46	371136	676	4	680596	130364	0	1	0	0	36	83	8287488	9.148298e-01	1
RNF144B	322018	573	-11	691060	128620	0	4	0	0	50	78	9064440	9.148549e-01	1
PNMAL1	1099113	393	25	977512	199688	0	5	2	0	50	119	13083052	9.149060e-01	1
MLLT4	138570	643	-2	4197808	795264	0	38	4	0	19	40	5816676	9.149075e-01	1
FLG	433645	548	21	8751828	1881340	0	157	55	0	0	55	1881340	9.149260e-01	1
NUTF2	959655	143	49	308688	40112	0	2	1	0	3	13	1136652	9.149590e-01	1
CCNYL1	330620	210	26	832760	140392	0	4	1	0	46	103	14048792	9.149905e-01	1
MORF4L2	485629	NaN	43	640484	119028	0	2	1	0	50	119	11205636	9.150135e-01	1
HIAT1	292450	530	4	1088692	234132	0	9	4	0	8	23	2329984	9.150338e-01	1
TBC1D4	196931	480	17	2926868	541076	0	22	7	0	50	117	11669540	9.150720e-01	1
DYNC2H1	134215	883	-19	9940800	1657672	0	53	10	0	1	12	2398436	9.151013e-01	1
PER2	349323	252	28	2813944	548488	0	15	5	0	50	160	18933736	9.151037e-01	1
DPYSL3	97519	827	-10	1281840	257240	0	17	6	0	4	14	1257424	9.151727e-01	1
EPB41L3	57432	1036	-5	2436804	486140	0	44	14	0	1	19	869820	9.151843e-01	1
CLOCK	235221	384	22	1949792	335720	0	9	2	0	43	109	11915008	9.152124e-01	1
C1R	2459343	195	45	1358576	245032	0	7	3	0	13	20	3006220	9.152125e-01	1
ARL1	283715	649	2	422048	71504	0	1	0	0	50	119	11264496	9.152639e-01	1
BDH1	685310	263	39	761256	159576	0	7	3	0	11	28	3048076	9.153462e-01	1
HIATL1	229346	486	34	1117032	247648	0	6	0	0	5	5	1166736	9.153465e-01	1
C7orf60	157620	814	-14	914728	161320	0	10	0	0	4	40	2548420	9.153614e-01	1
SLC17A4	272695	635	29	1100028	241108	0	12	0	0	0	0	241108	9.153941e-01	1
CCNH	125767	837	8	753844	121644	0	4	0	0	50	131	13062560	9.154182e-01	1
CD70	836909	212	21	408968	105512	0	3	0	0	8	9	1164556	9.154314e-01	1
ILDR1	524127	715	38	1111800	224976	0	6	1	0	50	86	11593676	9.154956e-01	1
CNGB1	822498	125	10	2847080	564184	0	24	3	0	5	11	1482836	9.155933e-01	1
PEX10	561270	302	24	742072	184864	0	4	1	0	50	80	11786388	9.156103e-01	1
SCAND3	239465	576	27	2996628	482652	0	26	8	0	16	57	4140692	9.156551e-01	1
PCBP2	1712232	191	56	834940	173964	0	5	1	0	50	125	14592484	9.157483e-01	1
DKC1	1739324	NaN	7	1180252	215820	0	8	2	0	50	182	16708392	9.157736e-01	1
